path,index0,index1,index2,index3,index4,index5,index6,index7,index8,index9
_40_2630688.png,[-0.66636995 -0.26544419],[ 0.20794018 -0.62328645],[0.45842977 0.88873064],[ 1.73758234 -0.44116076],[1.95549226 0.81662809],[ 2.60281289 -0.4764109 ],[ 1.3776037  -0.00427274],[ 2.65194944 -0.63396831],[2.60388108 0.36799003],[0. 0.]
_40_3383840.png,[ 0.01435481 -0.71524419],[0.61772507 0.78639413],[-0.63207989 -0.07114995],[-0.07036979  2.20190357],[-1.4423467   0.90997035],[-0.58339835  1.28584803],[-2.16367608  0.85099079],[-0.68591044  2.61101576],[-1.54485879  2.23513809],[0. 0.]
_40_3388542.png,[ 0.04660556 -0.69519963],[ 0.65480814 -0.01755476],[-0.7014137   0.71275439],[0.97685257 1.42861581],[-0.15240019  2.02330278],[1.709492   2.50007768],[0.42411061 1.17368339],[1.39816685 2.14401119],[0.50706851 2.43622806],[0. 0.]
_40_4390243.png,[-0.70648216 -0.06991988],[ 0.02374363 -0.6607429 ],[0.68273853 0.73066278],[ 1.43568827 -0.63976693],[2.12046613 0.32862345],[ 1.71580481 -0.55761107],[ 1.3579024  -0.27880554],[ 2.44603059 -1.14843409],[ 2.61252731 -0.16824472],[0. 0.]
_40_4653072.png,[-0.35250488 -0.5696812 ],[0.92478855 0.38048146],[-0.57228367  0.18919974],[1.00832791 1.72257645],[-0.55627846  1.34352635],[0.14131425 1.1674691 ],[-0.88536109  1.24359141],[0.61366298 2.30735198],[-0.27872479  2.41001952],[0. 0.]
_40_4740203.png,[-0.66442953 -0.23489933],[ 0.95704698 -0.28993289],[-0.29261745  0.52483221],[1.90067114 0.8295302 ],[1.07919463 1.28456376],[0.90604027 0.86577181],[1.47114094 0.93020134],[2.1114094  1.50201342],[1.43087248 2.15838926],[0. 0.]
_40_5226368.png,[ 0.51695031 -0.50728387],[-0.11531654  0.9933288 ],[-0.40163376 -0.48604493],[-1.58284547  1.50347175],[-1.627774    0.13723622],[-1.2552757   0.55547992],[-2.25513955  0.69598366],[-2.22532335  1.46630361],[-2.64765146  0.62368958],[0. 0.]
_40_6810932.png,[ 0.53576595 -0.40636554],[-0.1962707   0.98054975],[-0.33949526 -0.57418421],[-1.65986176  1.29496865],[-1.67722231 -0.16621122],[-1.24320849  0.36328565],[-2.62433692  0.11830895],[-2.31570487  1.09484006],[-2.60552966  0.20125382],[0. 0.]
_40_7136562.png,[-0.63175016 -0.39232271],[ 0.3812622  -0.57579701],[0.25048796 0.96811971],[1.88614183 0.10540013],[1.76122316 1.26675342],[3.14801561 0.16297983],[1.31620039 0.3415745 ],[2.69811321 0.05660377],[2.43851659 1.01691607],[0. 0.]
_40_7525791.png,[ 0.51514661 -0.43625466],[-0.08990766  0.99595011],[-0.42523894 -0.55969545],[-1.53766402  1.33614126],[-1.60570225 -0.15341001],[-1.28057671  0.42880285],[-2.40612344  0.21594039],[-2.28802851  1.19423295],[-2.67827636  0.2577353 ],[0. 0.]
_40_7591355.png,[ 0.44262295 -0.52459016],[7.41289554e-16 1.00000000e+00],[-0.44262295 -0.47540984],[-1.40163934  1.6147541 ],[-1.62295082  0.21311475],[-1.13114754  0.6557377 ],[-2.23770492  0.77868852],[-2.09016393  1.56557377],[-2.58196721  0.77868852],[0. 0.]
_40_7989341.png,[-0.61199671 -0.33574363],[ 0.3074774  -0.61676253],[0.30451931 0.95250616],[ 1.84470008 -0.11339359],[1.73771569 1.14182416],[ 2.9756779  -0.09712408],[1.34921939 0.23911257],[ 2.69022186 -0.16269515],[2.51027116 0.80115037],[0. 0.]
_40_8376120.png,[ 0.65954905 -0.26116171],[-0.42183067  0.90667463],[-0.23771838 -0.64551292],[-1.91488726  0.81529043],[-1.51978498 -0.6105719 ],[-1.33925638  0.01343885],[-2.32656413 -0.44393012],[-2.59847693  0.42511572],[-2.64999253 -0.54203375],[0. 0.]
_40_901913.png,[ 0.01578947 -0.71578947],[0.6 0.8],[-0.61578947 -0.08421053],[-0.14210526  2.12631579],[-1.13684211  1.19473684],[-0.56842105  1.24210526],[-1.45263158  2.14210526],[-0.71052632  2.63157895],[-1.62631579  2.25263158],[0. 0.]
_41_1602138.png,[-0.11142454  0.30324401],[ 0.36530324 -0.93088858],[-0.2538787   0.62764457],[ 1.73201693 -0.72637518],[0.67136812 0.45133992],[1.08462623 0.12411848],[1.05359661 0.14527504],[ 1.81241185 -0.00846262],[1.69675599 0.88857546],[0. 0.]
_41_1611102.png,[0.33931034 0.16827586],[0.52551724 0.3337931 ],[-0.86482759 -0.50206897],[-0.68689655  1.12275862],[-1.78344828  0.48137931],[-0.90344828  0.64137931],[-0.87034483  0.80413793],[-0.81517241  1.74206897],[-1.56275862  1.23310345],[0. 0.]
_41_2003852.png,[ 0.33349203 -0.15020233],[ 0.63770531 -0.08807427],[-0.97119733  0.2382766 ],[0.57236372 1.00773625],[-0.98833611  1.46012854],[-0.36098548  0.92275649],[-0.13353963  0.89526303],[0.40883123 1.29124018],[-0.47238753  1.3647941 ],[0. 0.]
_41_2142133.png,[0.45367061 0.08028595],[ 0.53285675 -0.24388232],[-0.98652736  0.16359637],[0.03835579 0.60860599],[-1.31481991  1.32004399],[-0.60709376  0.48529007],[-0.34767666  1.06392631],[0.2594171  1.57863624],[-0.59348364  1.50769865],[0. 0.]
_41_237292.png,[0.15647922 0.37652812],[0.13691932 0.5794621 ],[-0.29339853 -0.95599022],[-1.28606357  0.09290954],[-1.74816626 -0.98777506],[-0.89119804 -0.44132029],[-1.13325183 -0.05501222],[-1.6601467  0.599022 ],[-1.70782396 -0.21882641],[0. 0.]
_41_2437888.png,[-0.19279255  0.27445876],[ 0.62482872 -0.78076185],[-0.43203617  0.5063031 ],[ 2.04590299 -0.25582351],[0.66470266 0.68059742],[0.92162236 0.32337627],[1.41285284 0.04836942],[1.48890107 0.20663195],[1.16251028 0.98684571],[0. 0.]
_41_2707297.png,[-0.08234483  0.27986207],[ 0.39062069 -0.92055172],[-0.30827586  0.64068966],[ 1.91503448 -0.91558621],[0.78662069 0.50744828],[1.04234483e+00 1.37931034e-04],[ 1.3262069  -0.14551724],[ 1.57075862 -0.22289655],[1.55834483 0.58813793],[0. 0.]
_41_2817670.png,[-0.31132075 -0.16037736],[0.8490566  0.52830189],[-0.53773585 -0.36792453],[0.33490566 1.95283019],[-0.47169811  0.9009434 ],[-0.39150943  0.99528302],[-0.27830189  1.3490566 ],[-0.24056604  1.71698113],[-1.05660377  1.44811321],[0. 0.]
_41_3651521.png,[-0.34579985 -0.05858291],[0.96464573 0.26355004],[-0.61884587 -0.20496713],[0.96113952 1.65332359],[-0.22176771  0.6531775 ],[0.05829072 1.02001461],[-0.06135866  0.82103725],[0.40759679 1.68882396],[-0.46939372  1.68093499],[0. 0.]
_41_4381318.png,[0.33993691 0.20719243],[0.52656151 0.29198738],[-0.86649842 -0.49917981],[-0.74384858  0.99873817],[-1.75722397  0.48353312],[-0.93009464  0.39078864],[-0.73930599  0.72088328],[-0.71167192  1.53059937],[-1.4384858  0.9873817],[0. 0.]
_41_4967133.png,[-0.3  0.1],[ 0.97882353 -0.20470588],[-0.67882353  0.10470588],[1.56705882 1.14823529],[0.21411765 0.73647059],[0.47058824 0.88235294],[0.63764706 0.83058824],[0.92588235 1.28352941],[0.17294118 1.67176471],[0. 0.]
_41_5144050.png,[ 0.09171975 -0.36815287],[ 0.25605096 -0.56942675],[-0.3477707   0.93757962],[1.05987261 0.52356688],[0.70573248 1.63949045],[0.42420382 0.92229299],[0.86369427 0.61656051],[1.65095541 0.37324841],[1.30063694 1.18216561],[0. 0.]
_41_5327571.png,[-0.25479825  0.22880459],[ 0.74580626 -0.66616291],[-0.49100801  0.43735832],[1.96403204 0.25056672],[0.79749131 0.81411516],[0.89587426 0.65815324],[1.05500982 0.55795678],[1.47529092 0.83179689],[1.07359831 1.53770591],[0. 0.]
_41_6706543.png,[ 0.43611606 -0.06222957],[ 0.49032833 -0.31420209],[-0.92644439  0.37643166],[0.12687707 0.82578264],[-0.89933825  1.75044541],[-0.54314075  0.74980911],[0.00623568 1.09073556],[0.62127768 1.59124459],[-0.21557648  1.72028506],[0. 0.]
_41_7551435.png,[-0.30487224 -0.15902238],[0.78543088 0.61894937],[-0.48055864 -0.459927  ],[0.21885415 2.02253611],[-0.51531503  0.44802412],[-0.4153309   1.08268529],[-0.4153309   1.08268529],[-0.26868751  1.81352166],[-1.0542771   1.54118394],[0. 0.]
_41_8307545.png,[0.26626609 0.2176824 ],[0.46454936 0.4648927 ],[-0.73081545 -0.68257511],[-0.86111588  1.0406867 ],[-1.96017167  0.18472103],[-1.03261803  0.29699571],[-0.99399142  0.73476395],[-1.20051502  1.79416309],[-1.79536481  1.05253219],[0. 0.]
_41_8716488.png,[ 0.17601297 -0.3465154 ],[ 0.27909238 -0.5439222 ],[-0.45510535  0.8904376 ],[0.82658023 0.64343598],[0.41815235 1.87844408],[0.3904376  0.95510535],[0.69092382 0.86077796],[1.54181524 0.78784441],[0.95202593 1.50696921],[0. 0.]
_41_9210108.png,[ 0.37830355 -0.06619683],[ 0.61540398 -0.04580921],[-0.99370753  0.11200604],[0.23521269 0.9867858 ],[-1.29536874  1.34243645],[-0.65731186  0.69984898],[-0.33790586  0.98527561],[0.16461113 1.53007803],[-0.71281148  1.5119557 ],[0. 0.]
_41_9443111.png,[0.17784441 0.34369576],[0.41312924 0.46299511],[-0.59097365 -0.80669086],[-1.05349534  0.52217137],[-1.90752722 -0.46015465],[-0.98201042 -0.20214613],[-1.08568723  0.2523276 ],[-1.32665299  1.14423229],[-1.74325391  0.2991952 ],[0. 0.]
_41_9641593.png,[-0.29383562 -0.08356164],[0.97808219 0.20821918],[-0.68424658 -0.12465753],[1.04794521 1.79452055],[-0.20958904  0.99109589],[0.00821918 1.17191781],[0.12945205 1.14520548],[0.48493151 1.89315068],[-0.42534247  1.91575342],[0. 0.]
_43_1306248.png,[-0.2186105  -0.64816096],[0.6056586  0.79572461],[-0.3870481  -0.14756366],[-0.09185791  2.09607042],[-1.04231374  1.06752594],[-0.53247406  0.84231374],[-1.20132034  1.22766426],[-0.85708897  2.30091166],[-1.48632506  1.85633449],[0. 0.]
_43_2004467.png,[-0.5480862  -0.45866838],[ 0.07507237 -0.42238662],[0.47301383 0.881055  ],[ 1.08999678 -0.57233837],[1.96693471 0.96153104],[ 1.6427147  -0.74641364],[ 1.02881956 -0.0481827 ],[ 2.23731103 -0.47487938],[2.3042779  0.21003538],[0. 0.]
_43_2216156.png,[ 0.56687898 -0.37261146],[0.39184713 0.08828025],[-0.95872611  0.28433121],[0.51949045 1.13426752],[-1.17235669  1.64598726],[0.6089172  1.75031847],[-0.07324841  1.05095541],[0.35974522 2.36713376],[-0.36789809  2.5211465 ],[0. 0.]
_43_2579625.png,[-0.41194969 -0.47484277],[0.8490566  0.52830189],[-0.43710692 -0.05345912],[0.67924528 1.78930818],[-0.77358491  1.0408805 ],[-0.21698113  0.8427673 ],[-0.94339623  1.30188679],[-0.41823899  2.54716981],[-1.13207547  2.12893082],[0. 0.]
_43_2657343.png,[0.60617761 0.07722008],[0.33976834 0.24710425],[-0.94594595 -0.32432432],[-0.24710425  1.1969112 ],[-1.91119691  0.75289575],[-0.55598456  1.76447876],[-0.72972973  0.94980695],[-0.8996139   1.82625483],[-1.72972973  1.37837838],[0. 0.]
_43_273064.png,[ 0.19786705 -0.65652328],[ 0.34013509 -0.18642019],[-0.53800213  0.84294348],[1.16345539 0.63156772],[0.3023818  2.11311767],[1.6792037  1.09889797],[0.67543548 0.89904017],[1.82211162 1.88595805],[1.32257376 2.44820476],[0. 0.]
_43_2758258.png,[ 0.34796238 -0.5846395 ],[ 0.37617555 -0.10501567],[-0.72413793  0.68965517],[0.89341693 1.05172414],[-0.17398119  1.9968652 ],[0.70062696 1.18338558],[0.43730408 0.93416928],[1.31191223 2.30250784],[0.8322884  2.60344828],[0. 0.]
_43_3571477.png,[-0.59773248 -0.30055598],[0.98680911 0.16188815],[-0.38907664  0.13866783],[1.4839202  1.42461572],[-0.17355282  1.31178459],[0.28006105 0.92652349],[-0.18205603  1.68886951],[0.88395291 2.24239616],[0.01940477 2.21639594],[0. 0.]
_43_373020.png,[-0.67188799 -0.25350042],[0.9979541  0.06393453],[-0.32606611  0.18956588],[1.5745157 1.5463845],[0.11508216 1.40368263],[0.31685954 1.09813951],[0.21501183 2.03088038],[1.17326258 2.0855444 ],[0.45093025 2.15842977],[0. 0.]
_43_3740.png,[ 0.46287659 -0.51405521],[ 0.38270516 -0.01979075],[-0.84558175  0.53384596],[0.7690029  1.05855288],[-0.70320182  2.05464515],[1.01273163 1.55830077],[0.25545191 1.08313375],[0.75009454 2.27889827],[0.12630783 2.60809278],[0. 0.]
_43_4605323.png,[ 0.62173397 -0.21971496],[0.37589074 0.15083135],[-0.9976247   0.06888361],[0.18171021 1.2695962 ],[-1.57304038  1.38182898],[0.17013064 1.6837886 ],[-0.29216152  1.02731591],[-0.36163895  2.01247031],[-1.09204276  1.8307601 ],[0. 0.]
_43_4892392.png,[ 0.03195595 -0.6816755 ],[0.29099985 0.9567231 ],[-0.3229558 -0.2750476],[-0.79226059  1.9485926 ],[-1.43369526  0.42860083],[-0.82529717  0.69196727],[-1.36962898  0.34214995],[-1.66263572  1.78572531],[-2.11017342  1.0522822 ],[0. 0.]
_43_4972357.png,[-0.65586035 -0.11720698],[ 0.99501247 -0.09975062],[-0.33915212  0.21695761],[1.69201995 1.340399  ],[0.21945137 1.38902743],[0.48129676 1.12593516],[0.39775561 1.95511222],[1.29426434 1.88528678],[0.42892768 2.07855362],[0. 0.]
_43_5123356.png,[ 0.50182704 -0.53897686],[-0.36857491  0.92959805],[-0.13325213 -0.39062119],[-1.98477467  1.00852619],[-1.5225335  -0.35261876],[-1.045676   -0.02557856],[-1.47831912 -0.49585871],[-2.61035323  0.75420219],[-2.55334957 -0.16187576],[0. 0.]
_43_7900608.png,[-0.36141702 -0.58541746],[0.75001356 0.66142245],[-0.38859654 -0.07600499],[0.34557587 2.04399718],[-0.7645527   1.29371236],[-0.37313514  0.94558672],[-0.8361634   0.98318234],[-0.54516357  2.46324527],[-1.1440894   2.04790322],[0. 0.]
_43_8543291.png,[ 0.31721912 -0.67616723],[-0.13770569  0.99047319],[-0.17951342 -0.31430596],[-1.58893001  1.51271553],[-1.46303441  0.23840642],[-1.07259271  0.32202189],[-1.80363751  0.25257854],[-2.27391544  1.05023227],[-2.26210535  0.33406818],[0. 0.]
_43_8831236.png,[-0.6612426  -0.28698225],[0.99053254 0.13727811],[-0.32928994  0.14970414],[1.45029586 1.72071006],[-0.00266272  1.41360947],[0.24674556 1.17218935],[-0.1260355   2.07751479],[0.9683432  2.33402367],[0.27514793 2.26035503],[0. 0.]
_43_8872162.png,[ 0.1322884  -0.66018809],[0.11724138 0.99310345],[-0.24952978 -0.33291536],[-1.09780564  1.61003135],[-1.46833856  0.2200627 ],[-0.92852665  0.3968652 ],[-1.95548589  0.39310345],[-2.09278997  1.33166144],[-2.23573668  0.53793103],[0. 0.]
_43_9027815.png,[0.61431743 0.16481687],[0.25138735 0.33573807],[-0.86570477 -0.50055494],[-0.47669256  1.14039956],[-1.99445061  0.34295228],[-0.82796892  1.63152053],[-0.86903441  0.6936737 ],[-1.23029967  1.76748058],[-1.98057714  1.20033296],[0. 0.]
_43_9758126.png,[-0.53931204 -0.44594595],[0.94594595 0.32432432],[-0.40663391  0.12162162],[1.12285012 1.85380835],[-0.08968059  1.49262899],[-0.01597052  1.05036855],[-0.29238329  1.75429975],[0.50737101 2.41031941],[-0.14864865  2.25552826],[0. 0.]
_44_1134239.png,[ 0.30066118 -0.11019603],[0.41514905 0.80849089],[-0.71581023 -0.69829486],[-0.34381162  1.30193713],[-1.27537409 -0.43765224],[-0.92912655  0.85442524],[-1.3693307   0.22178402],[-0.86683679  1.47279898],[-1.53532073  0.88678808],[0. 0.]
_44_1848569.png,[-0.09698276 -0.2737069 ],[ 0.82112069 -0.41594828],[-0.72413793  0.68965517],[1.48060345 0.48275862],[-0.17456897  1.40732759],[1.02155172 1.11637931],[0.49137931 1.47844828],[1.77155172 1.11637931],[1.15732759 1.73706897],[0. 0.]
_44_186877.png,[-0.14759207 -0.19886686],[ 0.99886686 -0.04759207],[-0.85127479  0.24645892],[1.16458924 0.91274788],[-0.71359773  1.52889518],[0.85524079 1.42011331],[0.14645892 1.65127479],[0.59093484 2.31926346],[-0.37450425  2.27082153],[0. 0.]
_44_3012400.png,[0.33056995 0.0238342 ],[0.07046632 0.89222798],[-0.40103627 -0.91606218],[-0.89222798  1.07046632],[-1.07875648 -0.82072539],[-1.28186528  0.43108808],[-1.48393782 -0.20103627],[-1.45492228  1.04870466],[-1.87253886  0.27564767],[0. 0.]
_44_3369932.png,[ 0.22711725 -0.07757559],[0.43767957 0.82459981],[-0.66479683 -0.74702422],[-0.45587632  1.61595293],[-1.30428239 -0.2647421 ],[-1.08838418  1.13982761],[-1.44588863  0.47940895],[-1.1195786   1.89506088],[-1.75865371  1.26214256],[0. 0.]
_44_3715416.png,[ 0.04238197 -0.27199571],[ 0.85032189 -0.17864807],[-0.89270386  0.45064378],[1.25912017 0.93830472],[-0.58208155  1.30525751],[0.63787554 1.47907725],[0.10515021 1.6416309 ],[1.34281116 1.73980687],[0.62178112 2.16148069],[0. 0.]
_44_442456.png,[-0.06330869 -0.20794824],[ 0.69362292 -0.56839187],[-0.63031423  0.77634011],[1.60443623 0.06931608],[-0.29205176  1.18669131],[1.12892791 0.79574861],[0.47181146 1.21580407],[1.73890943 0.5767098 ],[1.27726433 1.33225508],[0. 0.]
_44_4696934.png,[ 0.28578017 -0.17478862],[0.49008455 0.80568793],[-0.77586472 -0.63089931],[-0.21368178  1.89777095],[-1.36986933  0.2633359 ],[-0.89992314  1.49607994],[-1.35880092  0.89884704],[-0.82106072  2.27409685],[-1.6  1.8],[0. 0.]
_44_4791615.png,[-0.0819716  -0.24216448],[ 0.75381731 -0.49852665],[-0.6718457   0.74069113],[1.50723279 0.34489687],[-0.15791589  1.38641843],[1.0869274 1.024779 ],[0.58223949 1.5141977 ],[1.7885079  0.97977498],[1.21309938 1.65242432],[0. 0.]
_44_548591.png,[0.21246299 0.1433808 ],[-0.29634851  0.8530946 ],[ 0.08388552 -0.9964754 ],[-1.37107007  0.63146764],[-0.69307768 -1.10475116],[-1.44212604 -0.07740025],[-1.28774848 -0.75158607],[-1.86592415  0.40899478],[-1.85408149 -0.47286057],[0. 0.]
_44_5828695.png,[0.28889458 0.05143296],[-0.03505629  0.91581372],[-0.25383828 -0.96724667],[-1.01381781  1.01791198],[-0.91402252 -0.83367451],[-1.31704197  0.35542477],[-1.3968782  -0.26330604],[-1.59723644  0.9964176 ],[-1.87128966  0.18500512],[0. 0.]
_44_6472771.png,[-0.09215732 -0.26576681],[ 0.77356295 -0.46613917],[-0.68140563  0.73190598],[1.49650919 0.38387247],[-0.17279497  1.25168722],[1.04514778 0.96858273],[0.53304631 1.33267396],[1.67349313 0.87153828],[1.11636025 1.53758436],[0. 0.]
_44_6521979.png,[-0.03790925 -0.23664561],[0.81987364 0.57254451],[-0.78196439 -0.33589891],[0.54623779 1.22802987],[-1.447444    0.60080414],[-0.02963814  1.4513498 ],[-0.86915566  1.1198162 ],[-0.76507754  1.86042504],[-1.45640437  1.27214245],[0. 0.]
_44_7365135.png,[ 0.13498209 -0.27666705],[0.86409338 0.31965792],[-0.99907547 -0.04299087],[0.74586848 1.31711545],[-1.1426095   0.63134173],[0.00288917 1.36565353],[-0.70368658  1.22142609],[0.5097654  1.79590893],[-0.36287993  1.87391656],[0. 0.]
_44_740797.png,[-0.07327344 -0.24957889],[0.88770354 0.4604155 ],[-0.8144301  -0.21083661],[0.64261651 1.31527232],[-1.26417743  1.03312746],[0.16170691 1.63700168],[-0.61482313  1.52077485],[-0.4556429   2.21813588],[-1.25154408  1.73133071],[0. 0.]
_44_7427943.png,[-0.23347083  0.05692398],[ 0.43406011 -0.90088391],[-0.20058928  0.84395993],[ 1.27695934 -0.66116676],[0.94319387 1.31773718],[ 1.58880377 -0.16476134],[1.38691809 0.61591043],[2.14955804 0.48296995],[1.66800236 1.24702416],[0. 0.]
_44_7553819.png,[ 0.15142962 -0.23266658],[0.83654436 0.38728678],[-0.98797398 -0.1546202 ],[0.56559087 1.29954596],[-1.17204565  0.49772978],[-0.13535403  1.31169469],[-0.81825991  1.09191312],[0.29500552 1.77850043],[-0.56644987  1.71149834],[0. 0.]
_44_7698971.png,[0.18660037 0.16173776],[-0.50588851  0.78591992],[ 0.31928814 -0.94765768],[-1.56817587  0.36587281],[-0.13687516 -1.4650615 ],[-1.42685161 -0.49620518],[-1.07393353 -1.2990055 ],[-2.15584925 -0.09931955],[-1.95878042 -1.00143941],[0. 0.]
_44_7833701.png,[-0.11063927 -0.21381843],[0.98530931 0.1707793 ],[-0.87467003  0.04303914],[0.97222541 1.07287961],[-0.97658671  1.2278205 ],[0.58418455 1.45885459],[-0.1953403   1.52083094],[0.17135315 2.13301963],[-0.71422013  1.92780902],[0. 0.]
_44_9730651.png,[ 0.28518057 -0.06351183],[0.46824408 0.72104608],[-0.75342466 -0.65753425],[-0.22291407  1.38231631],[-1.36239103 -0.30635118],[-0.94396015  0.94146949],[-1.42963885  0.41843088],[-0.87671233  1.58032379],[-1.55292653  1.01992528],[0. 0.]
_45_1154014.png,[ 0.12528302 -0.20150943],[0.80679245 0.56377358],[-0.93207547 -0.36226415],[0.44226415 1.50792453],[-1.4845283  -0.01584906],[-0.42716981  1.34490566],[-1.30113208  0.80603774],[-0.09433962  1.96981132],[-1.05207547  1.67773585],[0. 0.]
_45_1260826.png,[-0.25892683  0.02165854],[ 0.13795122 -0.99043902],[0.12097561 0.96878049],[ 0.93112195 -1.29190244],[1.42165854 1.05892683],[ 1.616 -0.888],[1.69619512 0.0977561 ],[ 2.56078049 -0.37697561],[2.39629268 0.71063415],[0. 0.]
_45_190496.png,[-0.04944238 -0.25427509],[ 0.97657993 -0.1204461 ],[-0.92713755  0.37472119],[1.46840149 0.90892193],[-0.94609665  0.92007435],[0.71226766 1.30594796],[-0.16319703  1.51784387],[1.42490706 1.54237918],[0.56394052 2.04312268],[0. 0.]
_45_2349306.png,[0.2364524  0.16208299],[-0.68722539  0.72644426],[ 0.45077299 -0.88852726],[-1.65288853  0.22554923],[ 0.03287225 -1.37526444],[-1.34776241 -0.61415785],[-0.94694874 -1.32839707],[-2.12107404 -0.28120423],[-1.81106591 -1.20634662],[0. 0.]
_45_252460.png,[-0.23737207  0.02773192],[ 0.07263123 -0.99735886],[0.16474084 0.96962694],[ 0.86942885 -1.1592935 ],[1.54886101 1.15632222],[ 1.53747111 -0.7804556 ],[1.66523605 0.20600858],[ 2.55265764 -0.19808518],[2.35160119 0.83096732],[0. 0.]
_45_4616411.png,[-0.05593923 -0.1871547 ],[0.99447514 0.10497238],[-0.93853591  0.08218232],[1.19958564 0.70787293],[-1.2058011   1.41022099],[0.76657459 1.43508287],[-0.22790055  1.5801105 ],[0.20303867 2.39226519],[-0.81422652  2.22030387],[0. 0.]
_45_5355849.png,[-0.23595506 -0.02247191],[ 0.34870205 -0.93723363],[-0.112747    0.95970554],[ 1.0803952  -0.83552886],[1.07923286 1.50426191],[ 1.62262689 -0.34792716],[1.49244479 0.70864006],[2.3822162  0.59879892],[1.90042619 1.44207671],[0. 0.]
_45_5677587.png,[ 0.23391421 -0.17292225],[0.50335121 0.84852547],[-0.73726542 -0.67560322],[-0.18230563  1.54021448],[-1.18967828 -0.47654155],[-0.84986595  1.11394102],[-1.4269437   0.34785523],[-0.79959786  1.84182306],[-1.54758713  1.30093834],[0. 0.]
_45_6286364.png,[ 0.11530249 -0.28896797],[0.82206406 0.56939502],[-0.93736655 -0.28042705],[0.58078292 1.58149466],[-1.27900356  0.21281139],[-0.29252669  1.49608541],[-1.09323843  1.05836299],[0.17295374 2.16654804],[-0.80284698  2.04911032],[0. 0.]
_45_6803443.png,[-0.14180842 -0.1470009 ],[ 0.90832587 -0.41826321],[-0.76651746  0.5652641 ],[1.32408236 0.35362578],[-0.23527305  2.0515667 ],[1.33912265 1.17224709],[0.68863026 1.76687556],[1.39230081 2.35237243],[0.38997314 2.65425246],[0. 0.]
_45_6992765.png,[ 0.08823529 -0.25294118],[0.88235294 0.47058824],[-0.97058824 -0.21764706],[0.63529412 1.45882353],[-1.26176471  0.19705882],[-0.14117647  1.41470588],[-1.00588235  1.12352941],[0.30882353 2.01470588],[-0.61764706  1.97058824],[0. 0.]
_45_7046683.png,[-0.18298969 -0.2242268 ],[ 0.85309278 -0.51804124],[-0.67010309  0.74226804],[1.68814433 0.23582474],[-0.35309278  1.26804124],[1.2628866  0.96649485],[0.55541237 1.53092784],[2.06701031 0.9007732 ],[1.50257732 1.69329897],[0. 0.]
_45_7670018.png,[-0.11750945 -0.18841101],[ 0.97084758 -0.23969768],[-0.85333813  0.42810869],[1.36818427 0.36062624],[-0.64333273  1.82148641],[1.22080259 1.14882131],[0.34569012 1.62011877],[1.00701818 2.39103833],[-0.02681303  2.5573151 ],[0. 0.]
_45_8283673.png,[ 0.12999675 -0.29346766],[0.8280793  0.56061098],[-0.95807605 -0.26714332],[0.56191095 1.55898603],[-1.25008125  0.16330842],[-0.25073123  1.46977576],[-1.05801105  1.10220994],[0.14072148 2.14982125],[-0.81816705  2.01576211],[0. 0.]
_45_8716680.png,[ 0.0589391  -0.25933202],[0.90176817 0.43222004],[-0.96070727 -0.17288802],[0.91748527 1.16306483],[-1.61100196  1.08840864],[0.2848723  1.74656189],[-0.71905697  1.56385069],[-0.72888016  2.60707269],[-1.61100196  2.08840864],[0. 0.]
_45_9208225.png,[-0.15948759  0.09975981],[-0.23106485 -0.97293835],[0.39055244 0.87317854],[ 0.46068855 -1.29719776],[1.80672538 0.73434748],[ 1.18510809 -1.11176942],[ 1.69431545 -0.22546037],[ 2.35484388 -0.81633307],[2.42017614 0.20304243],[0. 0.]
_45_9803885.png,[ 0.24107143 -0.09821429],[0. 1.],[-0.24107143 -0.90178571],[-1.125  1.375],[-0.88392857 -0.90178571],[-1.39285714  0.67857143],[-1.52678571 -0.15178571],[-1.74107143  1.40178571],[-2.14285714  0.57142857],[0. 0.]
_45_9831605.png,[-0.03505155 -0.22886598],[0.99587629 0.09072165],[-0.96082474  0.13814433],[1.18969072 0.82680412],[-1.20824742  1.5814433 ],[0.79175258 1.5814433 ],[-0.16907216  1.71958763],[0.19793814 2.64536082],[-0.88453608  2.45979381],[0. 0.]
_45_9918773.png,[0.24563365 0.05309487],[-0.5302501   0.84784127],[ 0.28461646 -0.90093615],[-1.64943412  0.6571189 ],[-0.05952215 -1.1562107 ],[-1.44529831 -0.14517256],[-0.98630711 -0.92650552],[-2.0107587   0.37082576],[-1.93740394 -0.52116809],[0. 0.]
_45_9961449.png,[-0.18754876 -0.21438602],[ 0.80527383 -0.57200811],[-0.61772507  0.78639413],[1.68575441 0.1249805 ],[-0.23810267  1.3101888 ],[1.25838664 0.87439538],[0.68169761 1.48806366],[2.09720705 0.79996879],[1.58511468 1.63223592],[0. 0.]
_46_2048972.png,[-0.2847694  -0.28405434],[ 0.79531641 -0.5757955 ],[-0.51054701  0.85984984],[1.67912049 0.4903468 ],[0.6317483  2.05577404],[1.11065427 1.27547372],[1.89363604 3.13746872],[1.56810869 1.43046121],[0.75134072 1.94154451],[0. 0.]
_46_2870426.png,[ 0.28085818 -0.31401505],[0.48481471 0.87461688],[-0.76567289 -0.56060184],[-0.53914739  1.91529674],[-1.54722764  0.41738646],[-1.65463918  2.90206186],[-0.91571468  1.15923656],[-0.78865979  1.85051546],[-1.5334355   1.37071608],[0. 0.]
