path,index0,index1,index2,index3,index4,index5,index6,index7,index8,index9
_48_7205143.png,[ 0.72400877 -0.41933126],[0.17038187 0.86661794],[-0.89439064 -0.44728668],[-0.50959255  1.89356843],[-2.10113283  0.16362141],[-0.95057555  1.64361411],[-1.53407637  1.02667641],[-1.90078568  2.31509227],[-2.57116755  1.44847433],[0. 0.]
_48_7318639.png,[ 0.40805794 -0.75101973],[0.59185882 0.73811704],[-0.99991676  0.01290269],[0.40693415 2.07479397],[-1.86360609  1.14105552],[-0.13547823  2.00087405],[-0.89253309  1.65737118],[-0.67014901  3.12690419],[-1.75722134  2.63069175],[0. 0.]
_48_7527365.png,[ 0.76313442 -0.39983011],[0.00921639 0.99995753],[-0.77235082 -0.60012742],[-1.20314292  1.91798683],[-2.15379061 -0.37256318],[-1.63686558  0.80016989],[-1.97145891  0.19341686],[-2.3932045   1.67462306],[-2.95077511  0.68180081],[0. 0.]
_48_8620075.png,[ 0.28841862 -0.79193188],[0.69761098 0.62536166],[-0.98602959  0.16657022],[0.69190708 1.94196908],[-1.63081756  1.47871373],[0.24501943 1.92138547],[-0.59915682  1.77928412],[-0.10353807  3.07319997],[-1.20401753  2.87517566],[0. 0.]
_48_9393193.png,[ 0.08823529 -0.77863777],[0.79411765 0.30804954],[-0.88235294  0.47058824],[1.19814241 1.4504644 ],[-1.23993808  1.80340557],[0.73374613 1.64551084],[-0.11609907  1.71981424],[0.72910217 2.65325077],[-0.36687307  2.76934985],[0. 0.]
_49_118150.png,[ 0.56334842 -0.41968326],[0.09502262 0.99547511],[-0.65837104 -0.57579186],[-1.17081448  1.41289593],[-2.08371041 -0.50791855],[-1.47963801  0.17760181],[-1.97511312 -0.47737557],[-2.01923077  1.59615385],[-2.38574661  0.64932127],[0. 0.]
_49_1241180.png,[ 0.71780822 -0.38082192],[-0.0739726   0.99726027],[-0.64383562 -0.61643836],[-1.38082192  1.28219178],[-2.15890411 -0.70958904],[-1.40821918  0.02191781],[-1.90136986 -0.6630137 ],[-2.27123288  1.32328767],[-2.49315068  0.31506849],[0. 0.]
_49_1407562.png,[-0.71046951 -0.32784674],[ 0.87857528 -0.47760389],[-0.16810577  0.80545062],[1.8985429  0.53426875],[0.41068538 2.08202914],[0.84943335 1.20777118],[0.51753913 1.90232056],[2.39152725 1.27334053],[1.68888289 1.90960604],[0. 0.]
_49_1417122.png,[ 0.78328767 -0.05123288],[-0.53917808  0.84219178],[-0.24410959 -0.7909589 ],[-1.81972603  0.46739726],[-1.56082192 -1.54219178],[-1.25835616 -0.57561644],[-1.35452055 -1.37205479],[-2.63260274  0.11972603],[-2.4 -0.8],[0. 0.]
_49_2409061.png,[ 0.51067416 -0.51292135],[0.18876404 0.98202247],[-0.6994382  -0.46910112],[-1.04494382  1.52808989],[-2.10842697 -0.26348315],[-1.40393258  0.38370787],[-1.96685393 -0.27696629],[-1.91966292  1.71853933],[-2.29044944  0.8252809 ],[0. 0.]
_49_2912407.png,[-0.61956522 -0.4673913 ],[ 0.61956522 -0.5326087 ],[0. 1.],[ 1.76086957 -0.43478261],[1.27173913 1.35869565],[ 1.92391304 -0.59782609],[1.36956522 0.2173913 ],[2.38043478 0.51086957],[2.15217391 1.39130435],[0. 0.]
_49_3463556.png,[ 0.73067047 -0.24051355],[-0.26048502  0.96547789],[-0.47018545 -0.72496434],[-1.59828816  0.96890157],[-1.84136947 -1.01512126],[-1.37660485 -0.15834522],[-1.63766049 -0.91583452],[-2.41055635  0.82510699],[-2.39942939 -0.07703281],[0. 0.]
_49_3531458.png,[ 0.07445255 -0.75474453],[0.76642336 0.64233577],[-0.84087591  0.11240876],[0.23211679 1.81167883],[-1.71240876  1.15912409],[-0.75328467  1.07153285],[-1.5459854   1.00145985],[-0.22335766  2.46423358],[-1.12116788  2.08321168],[0. 0.]
_49_3735460.png,[-0.76074271 -0.08647215],[ 0.27055703 -0.78514589],[0.49018568 0.87161804],[ 1.37188329 -1.21644562],[1.86923077 0.54615385],[ 1.44588859 -1.34297082],[ 1.32891247 -0.56233422],[ 2.41591512 -0.77559682],[2.59416446 0.17771883],[0. 0.]
_49_430748.png,[ 0.56037515 -0.6049238 ],[0.24032825 0.97069168],[-0.8007034  -0.36576788],[-0.94665885  1.73739742],[-2.16705744  0.13012896],[-1.30363423  0.6101993 ],[-1.84701055  0.05451348],[-1.79425557  1.98710434],[-2.26025791  1.16588511],[0. 0.]
_49_524431.png,[ 0.34774536 -0.62679045],[0.49018568 0.87161804],[-0.83793103 -0.24482759],[-0.48859416  1.77082228],[-2.10477454  0.37267905],[-1.14509284  0.76419098],[-1.9464191   0.29549072],[-1.28037135  2.15676393],[-1.89151194  1.4596817 ],[0. 0.]
_49_5796305.png,[ 0.71087533 -0.37665782],[0.20424403 0.77984085],[-0.91511936 -0.40318302],[-0.45092838  1.64190981],[-1.84350133  0.5066313 ],[-0.36074271  1.71352785],[-0.79840849  1.04244032],[-1.5331565   1.78249337],[-2.19363395  1.16976127],[0. 0.]
_49_6782740.png,[ 0.71387376 -0.39602691],[-0.0253124   0.99967959],[-0.68856136 -0.60365268],[-1.39602691  1.28612624],[-2.13136815 -0.62191605],[-1.41909644  0.10861903],[-1.86606857 -0.58058315],[-2.26978533  1.31304069],[-2.41012496  0.39987184],[0. 0.]
_49_7552022.png,[ 0.31730769 -0.71153846],[0.65192308 0.46538462],[-0.96923077  0.24615385],[0.88269231 1.56153846],[-1.07884615  1.61923077],[0.94038462 1.64807692],[0.10961538 1.37692308],[0.05192308 2.41538462],[-0.89423077  2.34615385],[0. 0.]
_49_7772171.png,[-0.39903846 -0.69230769],[ 0.78365385 -0.23076923],[-0.38461538  0.92307692],[1.80769231 0.27403846],[0.66826923 1.84615385],[1.95192308 0.30288462],[1.1875 0.75  ],[1.98076923 1.47115385],[1.38942308 2.17788462],[0. 0.]
_49_7791188.png,[ 0.72694344 -0.27751463],[0.14767345 0.76232934],[-0.87461688 -0.48481471],[-0.49094455  1.63165227],[-1.89022012  0.44218445],[-0.40651992  1.70521037],[-0.86291446  1.06993592],[-1.65784341  1.74366119],[-2.27222067  1.11925327],[0. 0.]
_49_8597747.png,[-0.59002904 -0.46030978],[ 0.98257502 -0.18586641],[-0.39254598  0.64617619],[1.50096805 0.84365924],[-0.05130687  1.78606002],[0.49612778 1.12536302],[-0.11519845  1.60454985],[1.65488867 1.48547919],[0.8910939  1.83833495],[0. 0.]
_49_9170066.png,[-0.74784592 -0.30790674],[ 0.88596047 -0.46376077],[-0.13811455  0.77166751],[1.82108464 0.33907755],[0.56436898 1.82843386],[0.89204257 0.96097314],[0.42600101 1.66573746],[2.22402433 0.97769894],[1.58464268 1.57754688],[0. 0.]
_49_9554640.png,[ 0.78468368 -0.10654828],[-0.50055494  0.86570477],[-0.28412875 -0.75915649],[-1.77247503  0.56104329],[-1.50776915 -1.38013319],[-1.27469478 -0.47613762],[-1.20976693 -1.263596  ],[-2.51165372  0.17980022],[-2.24861265 -0.66426193],[0. 0.]
_49_9677082.png,[ 0.21903448 -0.75641379],[0.70151724 0.3657931 ],[-0.92055172  0.39062069],[1.01765517 1.42013793],[-0.80882759  1.68993103],[1.12524138 1.44910345],[0.33324138 1.30510345],[0.34648276 2.3702069 ],[-0.60110345  2.46124138],[0. 0.]
_4_1142702.png,[-0.8139738  -0.10480349],[ 0.9650655  -0.26200873],[-0.1510917   0.36681223],[2.18078603 0.4558952 ],[0.24454148 1.23406114],[2.19912664 1.49344978],[0.14235808 1.96768559],[2.0628821  1.67161572],[1.35283843 2.04628821],[0. 0.]
_4_1825891.png,[-0.17739888 -0.8160711 ],[0.62851442 0.77779793],[-0.45111555  0.03827317],[0.26011246 2.39288953],[-1.12425177  0.79140214],[-0.74605478  2.71830219],[-1.91819336  0.85996735],[-0.76510067  2.66442953],[-1.42626519  2.07999274],[0. 0.]
_4_2489184.png,[ 0.45074123 -0.77519234],[-0.13529743  0.99080503],[-0.3154438  -0.21561269],[-1.39688497  1.98273597],[-1.31300432 -0.10865078],[-2.4828298   1.67592419],[-1.98911616 -0.44586226],[-2.62582098  1.63708013],[-2.82567086  0.72058548],[0. 0.]
_4_2493531.png,[ 0.30180104 -0.71907086],[0.39521966 0.00201986],[-0.6970207  0.717051 ],[0.98350446 0.89429389],[-0.6121865   2.11782528],[1.67682208 1.2351456 ],[0.18161926 2.79649891],[1.22689783 2.27032486],[0.50429221 2.66015822],[0. 0.]
_4_366876.png,[0.81156031 0.11226194],[0.06782492 0.36384898],[-0.87938523 -0.47611093],[-0.50851988  1.21784163],[-2.28215837  0.00851988],[-0.6047444   1.91346475],[-2.54878049  1.06097561],[-1.88322753  1.74958236],[-2.51169395  1.23037087],[0. 0.]
_4_3884994.png,[-0.53228523 -0.61763054],[0.88770354 0.4604155 ],[-0.3554183   0.15721505],[1.2919708  1.80291971],[-0.70409882  0.98680517],[0.54576081 2.46238069],[-1.29702414  1.31779899],[0.31330713 2.51544076],[-0.523863    2.34783829],[0. 0.]
_4_6031412.png,[-0.57493369 -0.58156499],[0.91511936 0.40318302],[-0.34018568  0.17838196],[1.41644562 1.77188329],[-0.57692308  1.11538462],[0.79376658 2.66710875],[-1.16578249  1.66246684],[0.49933687 2.56564987],[-0.21087533  2.37665782],[0. 0.]
_4_6753531.png,[ 0.42987582 -0.70452885],[0.35975164 0.09094229],[-0.78962747  0.61358656],[0.86924763 1.20197224],[-0.89152666  2.19138057],[1.52775749 1.747626  ],[-0.15303141  3.09532505],[0.8834916  2.86851717],[0.06501096 3.10628196],[0. 0.]
_4_6918897.png,[ 0.67625608 -0.44367909],[0.30915721 0.27350081],[-0.98541329  0.17017828],[0.35777958 1.34076175],[-1.73419773  1.43435981],[0.71029173 1.95340357],[-1.30267423  2.46880065],[-0.35210697  2.55875203],[-1.17139384  2.50040519],[0. 0.]
_4_7263295.png,[ 0.7805915  -0.10924214],[0.18946396 0.35212569],[-0.97005545 -0.24288355],[-0.22865065  1.41016636],[-2.1168207   0.72532348],[-0.21700555  2.31571165],[-2.24658041  1.77781885],[-1.29445471  2.3883549 ],[-2.0336414   2.05064695],[0. 0.]
_4_7709750.png,[ 0.00118087 -0.84825822],[ 0.36902185 -0.08069278],[-0.37020272  0.92895099],[1.4459752  0.30781342],[0.31824444 2.39441055],[2.25073804 0.21983861],[1.39283606 2.47943318],[2.0287345  1.69238339],[1.5321787  2.38496359],[0. 0.]
_4_7798945.png,[0.76060877 0.02972247],[0.1477171  0.38854073],[-0.90832587 -0.41826321],[-0.42005372  1.29149508],[-2.12551477  0.26016115],[-0.46571173  2.06230976],[-2.33178156  1.20125336],[-1.68880931  2.20519248],[-2.36991943  1.56275739],[0. 0.]
_4_7856776.png,[ 0.01442662 -0.77152952],[ 0.30722803 -0.17532754],[-0.32165464  0.94685706],[1.28941557 0.19564257],[0.34432504 2.1264537 ],[2.02119829 0.02958928],[1.44001178 1.96834977],[2.05697041 1.3920212 ],[1.57559252 2.09509789],[0. 0.]
_4_8293263.png,[ 0.61961084 -0.54368562],[-0.41968714  0.90766883],[-0.19992369 -0.36398321],[-1.88706601  1.30484548],[-1.18256391 -0.67016406],[-2.74666158  0.57573445],[-1.6192293  -1.27623045],[-2.73693247  0.66787486],[-2.60530332 -0.20316673],[0. 0.]
_4_8561442.png,[-0.79751474 -0.16727736],[ 0.98852955 -0.15102756],[-0.19101482  0.31830492],[2.05050183 0.83160746],[0.11868727 1.39604907],[1.98550263 1.97578461],[-0.08539111  2.20901705],[1.91859168 2.09479051],[1.14863788 2.45706548],[0. 0.]
_4_9000903.png,[ 0.3554717  -0.72415094],[0.38943396 0.05698113],[-0.74490566  0.66716981],[0.98830189 0.9309434 ],[-0.69169811  2.1909434 ],[1.64150943 1.25471698],[0.33962264 2.81132075],[1.17169811 2.4490566 ],[0.43132075 2.82037736],[0. 0.]
_4_9069533.png,[-0.73178006 -0.43000932],[0.98657968 0.16328052],[-0.25479963  0.2667288 ],[1.79068034 1.38005592],[-0.26039143  1.33476235],[1.46188257 2.3804287 ],[-0.68816403  2.03932898],[1.23429637 2.64939422],[0.32954334 2.65722274],[0. 0.]
_4_9099839.png,[-0.82212372  0.0853729 ],[ 0.88861052 -0.45866256],[-0.0664868   0.37328965],[2.27847369 0.14665639],[0.50298709 1.30641742],[2.55367123 1.2798227 ],[0.60878782 2.09500867],[2.40161881 1.35960686],[1.74195413 1.81981114],[0. 0.]
_4_9830173.png,[-0.87105901  0.0982215 ],[ 0.869038   -0.49474535],[0.00202102 0.39652385],[ 2.35448666 -0.04971706],[0.61317704 1.20533549],[2.84680679 1.14349232],[0.69684721 2.0214228 ],[2.36054972 1.13985449],[1.81851253 1.59215845],[0. 0.]
_4_9874097.png,[ 0.08724832 -0.83892617],[0.34228188 0.93959732],[-0.4295302  -0.10067114],[-0.43959732  2.34228188],[-1.38255034  0.33221477],[-1.51006711  2.44295302],[-2.17449664  0.17785235],[-1.65436242  2.29194631],[-2.05704698  1.51006711],[0. 0.]
_50_1379385.png,[-0.42857143 -0.5       ],[1. 0.],[-0.57142857  0.5       ],[1.85714286 0.85714286],[-0.42857143  1.42857143],[1.07142857 1.28571429],[0.28571429 1.28571429],[1.57142857 2.07142857],[0.78571429 2.35714286],[0. 0.]
_50_2879456.png,[-0.63456091 -0.34844193],[ 0.40056657 -0.62379603],[0.23399433 0.97223796],[ 1.41529745 -0.64249292],[1.2878187  1.71161473],[1.45439093 0.11558074],[1.59376771 0.86175637],[2.80566572 0.36203966],[2.61189802 1.30028329],[0. 0.]
_50_2934311.png,[ 0.13658537 -0.62926829],[0.64878049 0.76097561],[-0.78536585 -0.13170732],[0.56097561 1.95121951],[-1.51219512  0.6097561 ],[-0.32195122  1.69756098],[-0.96585366  1.09268293],[-0.60487805  2.64390244],[-1.46341463  2.17073171],[0. 0.]
_50_3004084.png,[-0.47540984 -0.5704918 ],[ 0.6557377  -0.41311475],[-0.18032787  0.98360656],[1.6 0. ],[0.59672131 2.03606557],[1.37377049 0.68852459],[1.2557377  1.38688525],[2.50491803 1.44590164],[1.9442623  2.21311475],[0. 0.]
_50_3505196.png,[ 0.3072445  -0.60349288],[0.66041397 0.35122898],[-0.96765847  0.25226391],[0.80595084 1.48641656],[-1.58861578  1.4087969 ],[0.03945666 1.50776197],[-0.7076326   1.68046572],[-0.08861578  2.9087969 ],[-1.10155239  2.80789133],[0. 0.]
_50_3622862.png,[-0.08258338 -0.66490206],[ 0.77660138 -0.05505558],[-0.694018    0.71995765],[1.43568025 0.78983589],[-0.61619905  1.9618846 ],[0.85442033 1.18687136],[0.30015881 1.6474325 ],[1.34039174 2.33033351],[0.51455797 2.68131286],[0. 0.]
_50_4210478.png,[-0.5800843 -0.2776607],[ 0.9483667  -0.31717597],[-0.3682824   0.59483667],[2.06743941 0.12855638],[0.11538462 1.42307692],[1.54425711 0.77186512],[0.81875659 1.02950474],[2.31243414 1.20495258],[1.65331928 1.87038988],[0. 0.]
_50_4341417.png,[-0.50383029 -0.41426046],[ 0.98114319 -0.19328226],[-0.47731291  0.60754272],[1.86328816 0.59870359],[-0.08131998  1.66647024],[1.26753094 1.2421921 ],[0.48438421 1.46493813],[1.9976429  1.97583972],[1.16322923 2.42309959],[0. 0.]
_50_4410608.png,[-0.69723757 -0.15248619],[ 0.18453039 -0.70607735],[0.51270718 0.85856354],[ 1.30331492 -0.96298343],[1.78232044 1.3359116 ],[ 1.45414365 -0.22872928],[1.89337017 0.42596685],[ 2.81823204 -0.34640884],[2.92596685 0.60662983],[0. 0.]
_50_4605413.png,[-0.24196483 -0.61734384],[0.94057004 0.33959976],[-0.69860522  0.27774409],[1.42995755 1.40024257],[-0.87689509  1.29654336],[0.56579745 1.62401455],[-0.13644633  1.35112189],[0.9223772  2.58641601],[-0.06185567  2.63917526],[0. 0.]
_50_4777495.png,[-0.16843783 -0.66153029],[ 0.7848034  -0.12592986],[-0.61636557  0.78746015],[1.51965994 0.59298618],[-0.47449522  2.02603613],[0.89638682 1.05047821],[0.48831031 1.63390011],[1.65834219 2.14080765],[0.78639745 2.7194474 ],[0. 0.]
_50_5565758.png,[ 0.46781354 -0.46559378],[0.06659267 0.99778024],[-0.53440622 -0.53218646],[-0.75416204  1.87513873],[-1.57491676 -0.24750277],[-1.27691454  1.19256382],[-1.3518313   0.44506104],[-2.00776915  1.76692564],[-2.43396226  0.98113208],[0. 0.]
_50_7205011.png,[ 0.62193699 -0.25904317],[-0.27071179  0.96266044],[-0.3512252  -0.70361727],[-1.32613769  1.48949825],[-1.41015169 -0.90140023],[-1.56242707  0.57759627],[-1.4504084  -0.23453909],[-2.58984831  0.90140023],[-2.66686114 -0.04025671],[0. 0.]
_50_7468213.png,[ 0.51247401 -0.38669439],[-0.06444906  0.997921  ],[-0.44802495 -0.61122661],[-0.90956341  1.6964657 ],[-1.51455301 -0.54885655],[-1.36798337  0.90748441],[-1.43970894  0.13097713],[-2.20686071  1.41268191],[-2.51559252  0.48336798],[0. 0.]
_50_7776858.png,[ 0.41529745 -0.55750708],[0.58356941 0.50991501],[-0.99886686  0.04759207],[0.46458924 1.51274788],[-1.97790368  0.92804533],[-0.39546742  1.39036827],[-1.10934844  1.40736544],[-0.79830028  2.4713881 ],[-1.66345609  2.13484419],[0. 0.]
_50_8593692.png,[ 0.4744352  -0.45184304],[0.52437574 0.50059453],[-0.99881094 -0.04875149],[0.28002378 1.51902497],[-1.89595719  0.73424495],[-0.44589774  1.28180737],[-1.17538644  1.19084423],[-1.05945303  2.43757432],[-1.8549346   2.05231867],[0. 0.]
_50_9027725.png,[-0.03561334 -0.73657434],[0.8089316  0.58790277],[-0.77331826  0.14867157],[1.06670435 1.87167891],[-1.21594121  1.27981911],[0.14245336 1.94629734],[-0.53759186  1.50028265],[0.10514415 2.98417185],[-0.79875636  2.76540418],[0. 0.]
_50_907203.png,[ 0.66440049 -0.22064277],[-0.3461063  0.9381953],[-0.31829419 -0.71755253],[-1.49567367  1.37577256],[-1.33807169 -1.00679852],[-1.65883807  0.4894932 ],[-1.5105068  -0.34116193],[-2.66749073  0.73794808],[-2.70828183 -0.23362176],[0. 0.]
_50_9381227.png,[ 0.11434511 -0.6985447 ],[0.66320166 0.74844075],[-0.77754678 -0.04989605],[0.56029106 1.97713098],[-1.44802495  0.77338877],[-0.33471933  1.7993763 ],[-0.94282744  1.15072765],[-0.56860707  2.81912682],[-1.41372141  2.36382536],[0. 0.]
_50_94553.png,[ 0.6659751  -0.12240664],[-0.49792531  0.86721992],[-0.16804979 -0.74481328],[-1.73340249  1.18775934],[-1.13589212 -1.05290456],[-1.81431535  0.36618257],[-1.48755187 -0.2966805 ],[-2.78838174  0.45643154],[-2.59854772 -0.44294606],[0. 0.]
_51_2305967.png,[-0.59281768 -0.33646409],[ 0.0801105  -0.52209945],[0.51270718 0.85856354],[ 1.08038674 -0.92734807],[1.84281768 1.08646409],[ 2.08149171 -1.04834254],[2.5621547  0.31906077],[ 2.0698895  -0.52790055],[2.2820442  0.24116022],[0. 0.]
_51_2366005.png,[ 0.2241488  -0.65794451],[0.21185372 0.97730139],[-0.43600252 -0.31935687],[-0.56273644  1.99779319],[-1.38556116  0.31809584],[-1.56904161  2.1056116 ],[-2.17622951  0.93852459],[-1.49148802  1.82944515],[-1.83007566  1.16929382],[0. 0.]
_51_2568249.png,[ 0.11039838 -0.66475354],[ 0.54388926 -0.09149223],[-0.65428764  0.75624578],[1.1910871  0.85550304],[-0.37069548  2.12660365],[1.63166779 1.7255233 ],[0.49831195 2.71505739],[1.2741391  1.97467927],[0.57832546 2.42133693],[0. 0.]
_51_2818196.png,[ 0.63174404 -0.17503137],[-0.71769134  0.69636136],[ 0.0859473  -0.52132999],[-1.95984944  0.63237139],[-0.83720201 -0.99843162],[-2.4378921 -0.1468005],[-1.70388959 -1.33626098],[-1.97772898 -0.21173149],[-1.57590966 -0.82057716],[0. 0.]
_51_3371177.png,[-0.55898789 -0.30316672],[ 0.0808755  -0.57513195],[0.47811239 0.87829867],[ 1.10447066 -1.05386526],[1.69636759 0.95001552],[ 2.10990376 -1.28252096],[2.42378143 0.16485563],[ 2.08661906 -0.7311394 ],[2.39770258 0.06240298],[0. 0.]
_51_3509933.png,[-0.47084091 -0.42144391],[ 0.20072691 -0.54138444],[0.27011399 0.96282835],[ 1.24301999 -0.76738807],[1.42491327 1.35436973],[ 2.18371056 -0.73170329],[2.29968611 0.71105237],[ 2.14257393 -0.23062944],[2.23079465 0.6104411 ],[0. 0.]
_51_3685231.png,[ 0.60502126 -0.17835094],[0.37741803 0.36493346],[-0.98243929 -0.18658252],[0.0020579  1.35313486],[-1.9743449  0.6024146],[-0.49677596  2.15324462],[-1.92660173  1.59514337],[-0.94169296  2.00548772],[-1.71998902  1.64988339],[0. 0.]
_51_4392101.png,[ 0.54965358 -0.38799076],[0.44892521 0.33469533],[-0.99857879  0.05329543],[0.31995026 1.49813466],[-1.68608989  1.27162906],[0.03002309 2.62586605],[-1.4174809   2.34446616],[-0.41925742  2.27784686],[-1.22401848  2.09930716],[0. 0.]
_51_5507364.png,[ 0.55421687 -0.28915663],[0.44578313 0.28915663],[-1.  0.],[0.30120482 1.22891566],[-1.8313253   0.86746988],[-0.06024096  2.06024096],[-1.57831325  1.73493976],[-0.56626506  1.98795181],[-1.3253012   1.77108434],[0. 0.]
_51_6131928.png,[ 0.1862069  -0.63448276],[ 0.53793103 -0.05517241],[-0.72413793  0.68965517],[1.09655172 0.84137931],[-0.56551724  1.9862069 ],[1.46896552 1.77241379],[0.25517241 2.53793103],[1.05517241 1.93793103],[0.33793103 2.34482759],[0. 0.]
_51_6150996.png,[-0.30753323 -0.59586411],[0.8437223  0.53677991],[-0.53618907  0.05908419],[0.99305761 1.71949778],[-0.91196455  1.08892171],[0.31373708 2.35716396],[-1.07193501  2.02968981],[0.16927622 2.20118168],[-0.55568685  1.9521418 ],[0. 0.]
_51_621847.png,[-0.02351234 -0.68998549],[ 0.48679245 -0.19622642],[-0.46328012  0.8862119 ],[1.32670537 0.56269956],[0.02525399 2.11146589],[1.97460087 1.35341074],[0.99361393 2.45457184],[1.65979681 1.67082729],[1.07329463 2.23730044],[0. 0.]
_51_6523071.png,[-0.53039589 -0.39009442],[ 0.08729501 -0.50637734],[0.44310088 0.89647176],[ 1.10551598 -0.82839159],[1.61040252 1.21252278],[ 2.09988405 -0.89249627],[2.4149412  0.57594832],[ 2.05217823 -0.37667716],[2.15255922 0.41295345],[0. 0.]
_51_6524928.png,[ 0.40830946 -0.53008596],[-0.10143266  0.99484241],[-0.30687679 -0.46475645],[-1.13037249  1.73065903],[-1.38997135 -0.16389685],[-2.08624642  1.52951289],[-2.29684814  0.1713467 ],[-1.86790831  1.23553009],[-1.98137536  0.46704871],[0. 0.]
_51_67736.png,[ 0.62260041 -0.07637849],[0.2987066  0.46521443],[-0.92130701 -0.38883594],[-0.27311096  1.34948945],[-2.07597005  0.19891082],[-0.94744724  2.0344452 ],[-2.20871341  1.20776038],[-1.31749489  1.74526889],[-1.92729748  1.22899932],[0. 0.]
_51_746006.png,[ 0.52458807 -0.41410142],[-0.36134883  0.93243071],[-0.16323924 -0.51832929],[-1.47605058  1.28496615],[-1.19862051 -0.58998595],[-2.2539277   0.74926555],[-2.14855026 -0.59688338],[-2.03014434  0.59598927],[-1.88913016 -0.15813003],[0. 0.]
_51_7959937.png,[ 0.59396395 -0.34260165],[-0.5302501   0.84784127],[-0.06371385 -0.50523963],[-1.69470449  1.08760654],[-1.13469331 -0.68212938],[-2.40016767  0.54603884],[-2.02668716 -0.75548414],[-2.12435378  0.31214196],[-1.94788319 -0.39374039],[0. 0.]
_51_8891.png,[-0.27133758 -0.59745223],[0.84076433 0.54140127],[-0.56942675  0.05605096],[0.89617834 1.79299363],[-0.88471338  1.12802548],[0.26751592 2.49044586],[-1.06433121  2.09872611],[0.12993631 2.23821656],[-0.60764331  1.98598726],[0. 0.]
_51_9441819.png,[-0.60093505 -0.24044081],[-0.03539823 -0.53097345],[0.63633328 0.77141426],[ 0.92436133 -1.02137252],[1.91968609 0.77642344],[ 1.88812824 -1.33845383],[2.56186342 0.05059275],[ 2.00333946 -0.85556854],[ 2.28134914 -0.08164969],[0. 0.]
_51_9810264.png,[-0.58115588 -0.22834342],[ 0.99356417 -0.11327069],[-0.41240829  0.34161411],[1.8535204  0.62195907],[-0.0223967   1.20581799],[1.72995237 1.4471618 ],[0.39580384 1.96614751],[1.45231046 1.36066418],[0.71630841 1.60702793],[0. 0.]
_52_1879863.png,[-0.0732852  -1.30288809],[-0.14043321  0.32599278],[0.21371841 0.97689531],[-2.37039711  1.82382671],[-1.56353791  2.91227437],[-4.42815884  2.28953069],[-3.43393502  3.23610108],[-2.33249097  4.04945848],[-1.98700361  4.62021661],[0. 0.]
_52_1961816.png,[-0.82461538 -0.99692308],[0.04615385 0.36923077],[0.77846154 0.62769231],[-0.49538462  3.23692308],[0.28923077 3.51384615],[-1.44615385  5.43076923],[-0.49846154  5.41230769],[0.66153846 5.29230769],[1.39692308 5.37538462],[0. 0.]
_52_2738143.png,[-0.64908035 -1.42352372],[0.18586641 0.98257502],[0.46321394 0.44094869],[3.04356244 1.46466602],[3.3964182  0.72846079],[5.49322362 1.09438529],[5.67763795 0.56147144],[3.96272991 3.76911907],[4.1892546  3.18538238],[0. 0.]
_52_3332846.png,[-1.50360685 -0.22317403],[0.51172227 0.3503156 ],[ 0.99188458 -0.12714157],[1.87376014 2.68890893],[2.7786294  1.86519387],[2.46077547 4.88548242],[3.7348963  3.84670875],[4.12714157 2.99188458],[4.74256087 2.63345356],[0. 0.]
_52_3616608.png,[-1.28666406  0.84825968],[ 0.63159953 -0.09268674],[ 0.65506453 -0.75557294],[3.20101682 0.82127493],[ 3.30191631 -0.52913571],[5.06413766 2.18811107],[5.00664842 0.06218224],[ 5.11341416 -0.70394994],[ 5.18146265 -1.12631991],[0. 0.]
_52_4826699.png,[-0.46474227 -1.3756701 ],[-0.06020619  0.52453608],[0.52494845 0.85113402],[-1.50886598  2.99505155],[-0.34969072  3.29319588],[-2.94391753  4.56618557],[-1.83793814  4.83463918],[-0.73195876  5.10309278],[-0.1171134   5.37649485],[0. 0.]
_52_5595048.png,[-0.73922508 -1.18284719],[0.05354811 0.45494123],[0.68567697 0.72790596],[-1.30213322  3.27862429],[-0.12799303  3.71745755],[-2.79494993  5.15672616],[-1.47322595  5.72747061],[-0.39573357  5.44275141],[0.40879408 5.79016108],[0. 0.]
_52_5754341.png,[-1.28697722  0.84053043],[ 0.58687521 -0.12648759],[ 0.70010201 -0.71404284],[3.15946957 0.71302278],[ 3.13090785 -0.3549813 ],[4.82216933 1.81468888],[5.07820469 0.56715403],[ 5.05780347 -0.62427746],[ 5.17103026 -1.21183271],[0. 0.]
_52_5877119.png,[-0.08724832  0.16107383],[-0.85234899 -0.5033557 ],[0.93959732 0.34228188],[-2.39261745 -0.77516779],[1.68456376 0.12080537],[-3.93288591 -1.04697987],[ 2.14765101 -0.5033557 ],[ 0.2147651  -1.55033557],[ 1.38255034 -1.16778523],[0. 0.]
_52_6479832.png,[1.51428571 0.6       ],[-0.8 -0.6],[-7.14285714e-01 -4.81485733e-16],[-2.94285714  0.47142857],[-3.43571429  1.52142857],[-5.55714286  2.1       ],[-5.19285714  3.15      ],[-6.45714286 -0.12857143],[-6.2  0.6],[0. 0.]
_52_7420130.png,[ 0.11486486 -1.43918919],[-0.32432432  0.94594595],[0.20945946 0.49324324],[1.75 2.75],[2.42567568 2.19594595],[3.77702703 3.58783784],[4.26351351 3.16891892],[1.69594595 5.07432432],[2.40540541 4.56756757],[0. 0.]
