path,index0,index1,index2,index3,index4,index5,index6,index7,index8,index9
_56_7221805.png,[-0.21207385 -0.40324314],[ 0.99296669 -0.11839406],[-0.78089284  0.5216372 ],[1.71974211 1.11565888],[-0.89870079  1.53853668],[0.35967569 0.72120738],[-0.26980561  2.12493895],[1.20103546 1.3840969 ],[0.36553678 1.8198691 ],[0. 0.]
_56_811355.png,[ 0.36651584 -0.27375566],[0.28715628 0.95788375],[-0.65367212 -0.68412809],[-0.82387748  1.70083536],[-1.68378002 -0.7530456 ],[-0.68917508  0.30107901],[-2.25234946 -0.12965541],[-1.17107553  1.65175774],[-1.857118    0.79237731],[0. 0.]
_56_8492637.png,[ 0.28174442 -0.38681542],[0.57079108 0.82109533],[-0.8525355  -0.43427992],[-0.17768763  1.86166329],[-1.91135903 -0.16957404],[-0.43752535  0.5326572 ],[-2.14259635  0.66409736],[-0.46186613  1.88356998],[-1.41054767  1.28539554],[0. 0.]
_56_8904718.png,[-0.06174636 -0.38586279],[ 0.8987526  -0.16133056],[-0.83700624  0.54719335],[1.64158004 0.51101871],[-0.47338877  1.87505198],[1.63970894 1.46902287],[0.37858628 0.66382536],[0.61995842 1.58128898],[-0.23575884  1.70852391],[0. 0.]
_56_9111067.png,[ 0.00300903 -0.48445336],[0.92477432 0.111334  ],[-0.92778335  0.37311936],[1.46439318 1.23269809],[-0.78234704  1.95787362],[1.21664995 2.11935807],[0.2557673  0.82146439],[0.42126379 2.17652959],[-0.47342026  2.22066199],[0. 0.]
_57_1138184.png,[ 0.53748512 -0.33855613],[0.02816343 0.99960333],[-0.56564855 -0.6610472 ],[-1.44327648  1.52737009],[-2.08885363 -0.8086077 ],[-0.68048393  0.18564062],[-0.84232447 -0.80503768],[-1.82288774  1.57497025],[-2.40598969  0.67473225],[0. 0.]
_57_1724428.png,[ 0.53955375 -0.54006085],[0.42393509 0.80780933],[-0.96348884 -0.26774848],[-0.06135903  2.61663286],[-1.95233266  1.23377282],[0.2459432  1.36308316],[-0.38387424  0.73174442],[-1.54310345  2.48275862],[-2.31135903  1.86663286],[0. 0.]
_57_1769587.png,[-0.46515679 -0.45644599],[ 0.68466899 -0.51916376],[-0.2195122   0.97560976],[ 2.23170732 -0.29965157],[1.27526132 1.87979094],[ 1.09756098 -0.59233449],[0.70557491 0.3641115 ],[2.28919861 1.32578397],[1.70383275 2.09407666],[0. 0.]
_57_1793984.png,[ 0.61105207 -0.27205101],[0.17640808 0.88841658],[-0.78746015 -0.61636557],[-0.73538789  2.33262487],[-2.17959617  0.42082891],[0.05844846 1.33049947],[-0.56216791  0.53028693],[-2.06695005  1.49415515],[-2.58342189  0.59192349],[0. 0.]
_57_2347867.png,[ 0.56029847 -0.35970591],[0.014814   0.99989027],[-0.57511248 -0.64018435],[-1.4929222   1.45550313],[-2.04301547 -0.80708877],[-0.65807089  0.16043015],[-0.82069571 -0.79392077],[-1.95906946  1.52562274],[-2.52134314  0.61867662],[0. 0.]
_57_2582734.png,[ 0.40428752 -0.66052963],[0.59344262 0.72786885],[-0.99773014 -0.06733922],[0.56809584 2.47982346],[-1.59886507  1.76633039],[0.64602774 1.16784363],[-0.18322825  0.76910467],[-0.49722573  3.08436318],[-1.56557377  2.77868852],[0. 0.]
_57_3725439.png,[-0.05154269 -0.68631906],[0.89452284 0.44702224],[-0.84298015  0.23929682],[0.61360918 2.0661325 ],[-1.69469027  1.42035398],[-0.16885912  0.668022  ],[-1.12855776  0.3067448 ],[0.49880411 2.40983018],[-0.55130352  2.4317149 ],[0. 0.]
_57_3889867.png,[ 0.1410981  -0.60476383],[0.70851837 0.70569237],[-0.84961647 -0.10092854],[-0.17985466  2.06701655],[-2.06197013  0.70266451],[-0.40936617  0.57004441],[-1.16269681 -0.13241825],[-0.38998789  2.33891805],[-1.30924505  1.95922487],[0. 0.]
_57_460935.png,[ 0.16291909 -0.6298936 ],[0.66251757 0.74904638],[-0.82543666 -0.11915278],[-0.26320016  2.14515158],[-2.08391889  0.69845413],[-0.42009637  0.59094559],[-1.13380847 -0.09325437],[-0.52369002  2.35745834],[-1.53493274  1.96777755],[0. 0.]
_57_4611853.png,[-0.089591   -0.61783164],[0.88162735 0.00735771],[-0.79203636  0.61047392],[1.95477169 1.12529755],[-0.14055399  2.13579312],[1.17896559 0.20276996],[0.36258386 0.61274616],[0.88584722 2.14877732],[-0.06946548  2.44124648],[0. 0.]
_57_4953419.png,[ 0.37064541 -0.46816643],[0.36311019 0.93174621],[-0.7337556  -0.46357978],[-0.82942012  1.78748498],[-2.23981653 -0.31582396],[-0.5863274   0.32073823],[-1.05383859 -0.60642132],[-1.20650868  2.06137381],[-1.98984384  1.3740308 ],[0. 0.]
_57_5815084.png,[ 0.40809181 -0.46858588],[0.5761525  0.64539973],[-0.98424431 -0.17681385],[0.56273099 2.12935227],[-1.68070414  1.30567983],[0.75617584 0.95847111],[-0.25685664  0.6602801 ],[-0.6443299   2.67525773],[-1.78895157  2.18712313],[0. 0.]
_57_6669127.png,[ 0.15242494 -0.71593533],[0.78983834 0.38106236],[-0.94226328  0.33487298],[1.40762125 1.96420323],[-1.01616628  2.10623557],[1.08775982 0.70900693],[0.07159353 0.81524249],[-0.05080831  2.90531178],[-0.95612009  2.85450346],[0. 0.]
_57_6804536.png,[-0.37447421 -0.5250166 ],[ 0.99800753 -0.06309497],[-0.62353332  0.58811158],[1.36927164 1.69360195],[-0.82510516  2.20500332],[0.14058003 0.78503431],[-0.77330086  0.84547266],[1.4483064  2.19636927],[0.48328537 2.63736994],[0. 0.]
_57_6846778.png,[-0.5642487  -0.30414508],[ 0.87046632 -0.49222798],[-0.30621762  0.79637306],[1.94611399 0.83523316],[0.23937824 2.38963731],[0.46943005 0.6238342 ],[-0.31709845  1.11502591],[2.2492228  1.38704663],[1.58393782 2.09896373],[0. 0.]
_57_6871192.png,[ 0.46417112 -0.42032086],[0.15294118 0.98823529],[-0.6171123  -0.56791444],[-1.33262032  1.58502674],[-2.06417112 -0.56149733],[-0.68128342  0.2342246 ],[-0.8802139  -0.71550802],[-1.68235294  1.67486631],[-2.25026738  0.83743316],[0. 0.]
_57_6895147.png,[ 0.21895724 -0.60541962],[0.65218386 0.75806083],[-0.87114109 -0.15264121],[-0.15149783  2.04813629],[-2.09501486  0.59169906],[-0.41699062  0.54985136],[-1.1712783  -0.11388063],[-0.42007775  2.17196433],[-1.40658587  1.86050766],[0. 0.]
_57_7731752.png,[-0.30153846 -0.57230769],[0.99384615 0.11076923],[-0.69230769  0.46153846],[1.12461538 1.75692308],[-1.24153846  1.84769231],[-0.03846154  0.69230769],[-1.00615385  0.61076923],[1.23076923 2.34615385],[0.24461538 2.59692308],[0. 0.]
_57_8208567.png,[ 0.64292458 -0.06189028],[-0.4106787   0.91178013],[-0.23224588 -0.84988986],[-1.99926571  0.54830588],[-1.43973566 -1.64260988],[-0.73638938 -0.15818735],[-0.38235603 -1.08213574],[-2.14182314  0.3843491 ],[-2.179272   -0.57925102],[0. 0.]
_57_8980631.png,[-0.53001819 -0.39842329],[ 0.92140691 -0.38859915],[-0.39138872  0.78702244],[2.00642814 0.97622802],[0.01358399 2.28938751],[0.45712553 0.64912068],[-0.46197696  1.1046695 ],[2.05263796 1.37137659],[1.31546392 2.05979381],[0. 0.]
_58_1108987.png,[-0.73303167 -0.26866516],[ 0.63800905 -0.72680995],[0.09502262 0.99547511],[ 2.6979638  -0.59276018],[1.71040724 1.54355204],[ 0.99943439 -0.63687783],[0.87217195 0.06561086],[ 2.86595023 -0.06504525],[2.58427602 1.14479638],[0. 0.]
_58_142030.png,[-0.68793103 -0.49482759],[ 0.85344828 -0.49137931],[-0.16551724  0.9862069 ],[2.96896552 0.37241379],[1.33965517 2.17413793],[ 1.33275862 -0.24310345],[0.98275862 0.70689655],[2.90517241 0.88793103],[2.2637931  2.08448276],[0. 0.]
_58_1759142.png,[ 0.78559882 -0.15767818],[-0.21689934  0.97619398],[-0.56869949 -0.8185158 ],[-2.0991183   1.95863336],[-2.20293902 -0.59544453],[-0.63438648  1.11329904],[-1.08934607  0.25848641],[-2.73438648  1.41329904],[-3.04915503  0.2811903 ],[0. 0.]
_58_1851310.png,[ 0.6370503  -0.43349945],[0.21328454 0.95974147],[-0.85033484 -0.52624202],[-1.0175985   2.48123345],[-2.31856409  0.18462856],[-0.13923065  1.13471422],[-0.95078648  0.60115247],[-1.61797228  2.17287027],[-2.38631054  1.29380159],[0. 0.]
_58_2392741.png,[-0.65563227 -0.53939279],[ 0.80648822 -0.44916296],[-0.15085595  0.98855576],[2.93398279 0.41568145],[1.15747659 2.28780857],[ 1.30672468 -0.22500709],[1.02298307 0.78795044],[2.554904   1.04899272],[2.13184527 1.9893124 ],[0. 0.]
_58_2404497.png,[-0.40120283 -0.76826074],[ 0.97264526 -0.05238141],[-0.57144243  0.82064216],[2.55078087 1.75681443],[0.19914638 2.55155689],[1.31225143 0.4702687 ],[0.58240372 1.05141139],[2.13522165 2.17382869],[1.20952566 2.89058105],[0. 0.]
_58_279729.png,[-0.40174854 -0.6856786 ],[ 0.96860949 -0.13813489],[-0.56686095  0.82381349],[2.52731057 1.23821815],[0.19875104 2.338801  ],[1.23238968 0.18709409],[0.53721898 0.92373022],[2.21981682 1.77102415],[1.17144047 2.60058285],[0. 0.]
_58_3339164.png,[ 0.00174614 -0.80711887],[0.9003358  0.37555406],[-0.90208193  0.43156481],[1.13505709 2.18784419],[-1.13378106  2.29926125],[0.23203492 1.20785762],[-0.70826058  0.84137005],[0.55943586 2.87306917],[-0.58253862  2.72881128],[0. 0.]
_58_3837858.png,[-0.67315175 -0.42957198],[ 0.79766537 -0.56264591],[-0.12451362  0.9922179 ],[2.76225681 0.10389105],[1.27159533 2.05447471],[ 1.15719844 -0.3151751 ],[0.89455253 0.58715953],[2.80194553 0.6688716 ],[2.24396887 1.79649805],[0. 0.]
_58_4130505.png,[-0.55192202 -0.5131672 ],[ 0.93711186 -0.34902916],[-0.38518984  0.86219637],[2.17923119 0.99473312],[0.54233158 2.55994026],[0.83051647 0.8593664 ],[0.00180803 1.36003459],[2.1730996  1.86070277],[1.34179703 2.49697351],[0. 0.]
_58_4205818.png,[ 0.75366137 -0.07965905],[-0.28337854  0.95900814],[-0.47028284 -0.87934909],[-2.16939171  1.21449051],[-2.41325068 -1.27361488],[-1.14281286  0.11770632],[-0.9403332  -0.89074002],[-2.74428516  0.75397133],[-2.83192561 -0.46625339],[0. 0.]
_58_4459830.png,[-0.57187137 -0.58155754],[ 0.94405269 -0.32979465],[-0.37218133  0.91135219],[2.71871368 0.81557536],[0.6174351  2.32382797],[1.19256102 0.0298334 ],[0.64370399 0.89972879],[2.30794266 1.3941883 ],[1.49872143 2.30825262],[0. 0.]
_58_6488372.png,[-0.10740023 -0.80333204],[0.94870205 0.26276637],[-0.84130182  0.54056567],[1.84788842 2.20061991],[-0.79294847  2.20526928],[1.09004262 0.74420767],[0.13459899 1.05222782],[1.32762495 2.49097249],[0.1366912  2.84060442],[0. 0.]
_58_6691816.png,[ 0.60443787 -0.48934911],[0.14556213 0.98934911],[-0.75 -0.5 ],[-1.31449704  2.2852071 ],[-2.27485207  0.16035503],[-1.01538462  0.87307692],[-1.22662722 -0.26390533],[-2.1816568   2.18402367],[-2.65650888  1.1943787 ],[0. 0.]
_58_7008858.png,[-0.64834363 -0.34974733],[ 0.81122965 -0.58472768],[-0.16288602  0.93447501],[2.33868613 0.26861314],[1.11274565 2.10533408],[1.00814149 0.39107243],[0.22015722 1.02341381],[2.32504211 0.95805727],[1.66962381 1.85468838],[0. 0.]
_58_7072766.png,[ 0.18791209 -0.78241758],[0.78131868 0.53626374],[-0.96923077  0.24615385],[0.95604396 2.79120879],[-1.54285714  1.87142857],[0.77472527 1.12637363],[-0.24065934  1.14615385],[0.24725275 2.69230769],[-0.86373626  2.59010989],[0. 0.]
_58_7129774.png,[-0.61128429 -0.39931421],[ 0.71103491 -0.59569825],[-0.09975062  0.99501247],[ 2.6430798  -0.23659601],[1.34975062 2.00498753],[ 1.23098504 -0.49470075],[1.05236908 0.45261845],[2.70667082 0.74158354],[2.39058603 1.8132793 ],[0. 0.]
_58_8801809.png,[-0.12471936 -0.81025006],[0.86444221 0.13733839],[-0.73972285  0.67291167],[2.1195324  1.40659596],[-0.37253232  2.42711156],[1.2725091  0.46063327],[0.46636216 1.08376558],[1.54912131 2.41967949],[0.52860571 2.92761477],[0. 0.]
_58_907672.png,[-0.04511957 -0.73484735],[0.92043916 0.39088585],[-0.8753196  0.3439615],[1.07790645 2.09550308],[-1.33576478  2.21484434],[0.05053391 1.14302903],[-0.90780569  0.89487141],[0.45773801 2.92502632],[-0.67431193  2.74770642],[0. 0.]
_58_9420077.png,[ 0.34261631 -0.6877944 ],[0.65721841 0.70597471],[-0.99983472 -0.01818032],[0.44847533 2.66771341],[-1.80431369  1.47450624],[0.51665152 1.1683332 ],[-0.29997521  0.99727295],[-0.31658541  2.82439468],[-1.40542104  2.59631435],[0. 0.]
_59_1313434.png,[-0.3587941  -0.17575261],[ 0.58030708 -0.79940481],[-0.22151298  0.97515742],[ 2.06917968 -0.45018546],[1.20848788 1.7243164 ],[3.17933236 0.15095316],[1.23760028 0.33973087],[2.62529112 0.34115414],[2.25498145 1.39308203],[0. 0.]
_59_2148753.png,[ 0.31394495 -0.28018349],[0.49515596 0.86785321],[-0.80910092 -0.58766972],[-0.86921101  2.0679633 ],[-2.23875229  0.34282569],[-1.82106422  2.35111927],[-0.90697248  0.89009174],[-1.43695413  2.22748624],[-2.32242202  1.42392661],[0. 0.]
_59_2151798.png,[-0.10185934 -0.38480194],[ 0.99961957 -0.02758096],[-0.89776024  0.4123829 ],[1.52004375 1.70317181],[-0.75024966  2.1069    ],[1.40991012 2.718484  ],[0.3553664  1.26406391],[1.32431404 2.51276808],[0.1288221  2.83960245],[0. 0.]
_59_2852612.png,[-0.11752806 -0.38480805],[ 0.99759164 -0.06936082],[-0.88006358  0.45416887],[1.74206445 1.5714561 ],[-0.44699196  2.12663167],[0.31482106 1.26684649],[0.14373103 2.93945378],[1.2730119  2.46274264],[0.20109821 2.79162853],[0. 0.]
_59_3101923.png,[ 0.38317838 -0.14387027],[0.24008649 0.92588108],[-0.62326486 -0.78201081],[-1.25050811  1.56544865],[-2.24216216 -0.46702703],[-2.50992432  1.72514595],[-1.16008649  0.51411892],[-1.93055135  1.52250811],[-2.5708973   0.57898378],[0. 0.]
_59_4127153.png,[-0.32247441 -0.27946195],[ 0.80945957 -0.58717562],[-0.48698516  0.86663757],[2.18554083 0.71462582],[0.66661376 2.33997302],[2.69776208 1.68085866],[1.06039203 0.92079994],[2.36540751 1.39135783],[1.58773113 2.23974288],[0. 0.]
_59_4215324.png,[-0.192755   -0.31363203],[ 0.95233556 -0.30505243],[-0.75958055  0.61868446],[2.09628217 1.01620591],[0.11439466 2.13212583],[0.63717827 1.0379409 ],[0.80533842 2.47416587],[1.88465205 2.06177312],[0.91000953 2.66406101],[0. 0.]
_59_4421485.png,[ 0.28678961 -0.25329319],[0.52051186 0.84343244],[-0.80730147 -0.59013925],[-0.6740685   2.12683478],[-2.02220549  0.38050433],[-1.10538201  0.8227324 ],[-2.69251035  1.12081295],[-1.38088069  1.91644712],[-1.99849454  1.24538954],[0. 0.]
_59_5271479.png,[ 0.26517707 -0.33136594],[0.62057336 0.7841484 ],[-0.88575042 -0.45278246],[-0.43233558  2.2101602 ],[-2.14607926  0.75189713],[-1.27972175  2.96142496],[-0.76812816  1.10413153],[-1.24620573  2.54215852],[-2.19983137  1.86298482],[0. 0.]
_59_533146.png,[-0.1075044  -0.39703436],[ 0.99847916 -0.05513046],[-0.89097476  0.45216482],[1.563804   1.68789506],[-0.67824723  2.16353785],[1.46656528 2.6629913 ],[0.39351742 1.26500642],[1.37816644 2.45853334],[0.21001854 2.8631719 ],[0. 0.]
_59_6077718.png,[-0.01586703 -0.37820827],[0.97821581 0.20759055],[-0.96234877  0.17061772],[1.18603249 1.93310217],[-1.10639581  1.89624242],[-0.04040252  1.26736517],[-0.54807221  2.39927637],[0.45844797 2.69008405],[-0.6684883   2.66441789],[0. 0.]
_59_6299298.png,[ 0.11170365 -0.4274831 ],[0.83992001 0.54271022],[-0.95162365 -0.11522712],[0.44824302 2.45595658],[-1.6922674   1.37134559],[-0.52994953  1.45519474],[-1.77254547  2.44838587],[-0.43638701  2.82092182],[-1.48157318  2.33996762],[0. 0.]
_59_6584848.png,[-0.34972678 -0.18032787],[ 0.67868852 -0.73442623],[-0.32896175  0.9147541 ],[ 2.20546448 -0.00655738],[1.08415301 1.85901639],[3.13551913 0.69071038],[1.18907104 0.47978142],[2.53661202 0.70273224],[2.03497268 1.65136612],[0. 0.]
_59_677318.png,[ 0.12027713 -0.38137437],[0.83686458 0.54740997],[-0.95714171 -0.16603561],[0.39132361 2.24244743],[-1.67638766  1.44743414],[-0.51160074  1.13892693],[-1.6947555   2.37573512],[-0.50519617  2.65076935],[-1.53439942  2.30431805],[0. 0.]
_59_7182551.png,[ 0.43549432 -0.0701421 ],[-0.08357448  0.99650153],[-0.35191984 -0.92635944],[-1.36168099  1.52904591],[-2.15518507 -0.84835658],[-2.55673131  1.74413683],[-1.34056062  0.357837  ],[-2.35407938  1.23634086],[-2.64289725  0.13587872],[0. 0.]
_59_7205156.png,[ 0.37435651 -0.158191  ],[0.18556651 0.98263171],[-0.55992302 -0.8244407 ],[-1.46908828  1.93553043],[-2.27678614 -0.22039933],[-1.26788549  0.45364446],[-2.97276882  0.55410152],[-2.30680779  1.51147462],[-2.8157325   0.49506856],[0. 0.]
_59_7842651.png,[-0.19826439 -0.34776392],[ 0.96055421 -0.2780928 ],[-0.76228983  0.62585671],[2.02263202 1.20955574],[-0.1976727   2.05640747],[0.60746512 1.28262906],[0.37315714 3.23075785],[1.67309304 2.19530595],[0.62699078 2.620285  ],[0. 0.]
_59_7934120.png,[-0.03082753 -0.46609996],[0.98125768 0.15516182],[-0.95043015  0.31093814],[1.2602417  1.63242524],[-1.02939369  1.99743957],[1.15270381 2.86696026],[0.20206882 1.5402499 ],[0.94930356 2.68199508],[-0.20903318  2.77970094],[0. 0.]
_59_8397085.png,[-0.0659962  -0.43115354],[0.98804282 0.04407471],[-0.92204662  0.38707883],[1.33480095 1.76590814],[-0.82736247  2.3055105 ],[1.30824489 2.8754229 ],[0.30495435 1.4108078 ],[1.13959309 2.55522084],[-0.05765398  2.81716643],[0. 0.]
_59_9645528.png,[-0.2332398  -0.31323117],[ 0.90135981 -0.43082236],[-0.66812001  0.74405353],[1.85361537 0.78471833],[0.08638032 2.24204619],[2.37526441 1.76067343],[0.8671703  0.94413987],[1.98286208 1.65512627],[1.14534859 2.43876538],[0. 0.]
_5_1061508.png,[-0.04134747 -0.36488614],[ 0.55777101 -0.49144716],[-0.51642355  0.8563333 ],[ 1.62315038 -0.10483786],[0.21020044 1.89306328],[1.01112394 0.31136531],[0.50141673 0.84625879],[1.85769755 0.99800609],[1.30139574 1.70038829],[0. 0.]
_5_1378002.png,[-0.17676349 -0.28713693],[0.97195021 0.23518672],[-0.79518672  0.05195021],[1.24954357 1.36921162],[-1.22315353  1.10182573],[0.26365145 0.86630705],[-0.43419087  0.94821577],[0.33709544 1.86589212],[-0.51062241  1.81983402],[0. 0.]
_5_1490550.png,[-0.296 -0.128],[ 0.936 -0.352],[-0.64  0.48],[1.88       0.50666667],[-0.36266667  1.672     ],[0.74933333 0.62133333],[0.13866667 1.096     ],[1.36266667 1.328     ],[0.64       1.85333333],[0. 0.]
_5_1769029.png,[-0.00189499 -0.3069088 ],[ 0.7099092  -0.39928938],[-0.70801421  0.70619818],[1.69245953 0.23292538],[-0.28874852  1.85977102],[0.96786419 0.50367154],[0.33920253 0.93667588],[1.66664035 1.42629293],[0.96999605 1.97394394],[0. 0.]
_5_195263.png,[-0.26350515 -0.1971134 ],[ 0.99587629 -0.09072165],[-0.73237113  0.28783505],[1.7257732  0.96701031],[-0.78680412  1.49030928],[0.57278351 0.80123711],[-0.14969072  1.10680412],[0.94391753 1.76618557],[0.10886598 1.99505155],[0. 0.]
_5_2421732.png,[-0.23230619 -0.27510878],[0.9955599  0.09413018],[-0.76325371  0.1809786 ],[1.48015274 1.22076192],[-1.04511145  1.35636267],[0.3665749  0.82861202],[-0.35272178  1.0777018 ],[0.62658734 1.91634846],[-0.22591244  1.98934375],[0. 0.]
_5_2807493.png,[-0.37695213 -0.01398387],[ 0.8038175  -0.59487598],[-0.42686537  0.60885986],[1.8556701  0.17525773],[0.14422782 1.85669082],[0.81943452 0.516995  ],[0.52056752 1.06236603],[1.86148821 1.35419006],[1.20771665 1.98468919],[0. 0.]
_5_295277.png,[ 0.00577256 -0.36617279],[0.7365788  0.67635174],[-0.74235136 -0.31017895],[0.38705022 1.8981143 ],[-1.66451799  0.43592457],[-0.22801616  0.96382528],[-0.89214932  0.642005  ],[-0.66730806  1.92957475],[-1.42582259  1.44467962],[0. 0.]
_5_4166065.png,[-0.2057999  -0.35118415],[0.97216046 0.23431609],[-0.76636056  0.11686805],[1.23953601 1.48390527],[-1.2019333   1.28293862],[0.24079265 0.88999517],[-0.4279362   1.01846303],[0.40144998 2.03779604],[-0.52044466  2.04707588],[0. 0.]
_5_5476771.png,[ 0.12844249 -0.27956492],[ 0.78801203 -0.12057394],[-0.91645452  0.40013886],[1.42293451 0.86773895],[-1.0199028   1.64151817],[0.68178662 0.79171488],[-0.17773664  0.93820875],[0.84147188 1.71441796],[0.03332562 1.94908586],[0. 0.]
_5_6819802.png,[ 0.24655036 -0.24718477],[-0.20047581  0.97969865],[-0.04607454 -0.73251388],[-1.33624108  1.32038065],[-1.20539255 -1.09674861],[-0.90824742  0.2814433 ],[-0.99770024 -0.33521015],[-2.09088025  0.52244251],[-2.09540048 -0.3704203 ],[0. 0.]
_5_6946441.png,[0.27733888 0.09480249],[0.38586279 0.65363825],[-0.66320166 -0.74844075],[-0.32640333  1.5031185 ],[-1.91185031 -0.44033264],[-0.51226611  0.84948025],[-0.8952183   0.16715177],[-1.35051975  1.31226611],[-1.86943867  0.5987526 ],[0. 0.]
_5_7017975.png,[ 0.11347092 -0.32337711],[0.32622889 0.94529081],[-0.43969981 -0.6219137 ],[-0.5308818   1.83437148],[-1.63879925 -0.32765478],[-0.6619137   0.71969981],[-1.08540338  0.19444653],[-1.55234522  1.52120075],[-1.99722326  0.75729831],[0. 0.]
_5_7546479.png,[ 0.06228374 -0.36678201],[ 0.76816609 -0.19031142],[-0.83044983  0.55709343],[1.58434256 0.6699827 ],[-0.58910035  1.88581315],[0.85250865 0.72967128],[0.09472318 1.02551903],[1.20285467 1.66652249],[0.44247405 2.06098616],[0. 0.]
_5_7653914.png,[-0.03892726 -0.3124047 ],[ 0.59045654 -0.52175083],[-0.55152929  0.83415553],[ 1.7351332  -0.07265226],[0.06170957 1.7947798 ],[1.05758364 0.22710557],[0.46452597 0.8040183 ],[1.89227733 0.93963584],[1.30298681 1.64355548],[0. 0.]
_5_9075721.png,[-0.28959465 -0.19640618],[ 0.14542415 -0.79314668],[0.1441705  0.98955286],[ 1.27120769 -1.15733389],[1.49937317 1.39134977],[ 0.98161304 -0.35374008],[0.94212286 0.30129545],[ 2.19577936 -0.39824488],[2.15503552 0.53949018],[0. 0.]
_5_9339276.png,[ 0.28556701 -0.21752577],[0.09072165 0.99587629],[-0.37628866 -0.77835052],[-1.25670103  1.85257732],[-1.44742268 -0.84329897],[-0.8371134   0.58350515],[-1.14226804 -0.12989691],[-2.01134021  1.25051546],[-2.23402062  0.35154639],[0. 0.]
_5_9573759.png,[ 0.12151978 -0.32415742],[ 0.76774126 -0.13324262],[-0.88926104  0.45740004],[1.47519364 0.83232154],[-0.8317982   1.73822483],[0.77559138 0.81222525],[-0.02983044  1.00722211],[0.98409043 1.80385179],[0.19311283 2.05850952],[0. 0.]
_5_9672192.png,[ 0.33301508 -0.11743365],[-0.37960665  0.92514799],[ 0.04659156 -0.80771434],[-1.80169945  1.17290433],[-0.97909108 -1.28460951],[-0.99140729  0.17070842],[-0.96075998 -0.52043154],[-2.12106168  0.32824136],[-1.98529693 -0.57456559],[0. 0.]
_5_9730884.png,[0.03144249 0.49324262],[ 0.84425853 -0.01038889],[-0.87570102 -0.48285373],[1.10269376 0.9472281 ],[-1.55254206  0.53102878],[0.39358279 0.58646686],[-0.36489841  0.30210536],[-0.02206491  1.16263676],[-0.89997242  0.9960467 ],[0. 0.]
_60_1204878.png,[ 0.52656455 -0.35553611],[0.09251641 0.99571116],[-0.61908096 -0.64017505],[-1.76472648  2.075186  ],[-2.58319475 -0.15177243],[-0.93785558  0.62625821],[-1.1161488  -0.21978118],[-2.41199125  1.82704595],[-2.85995624  0.73522976],[0. 0.]
_60_1497761.png,[-0.62401455 -0.08126137],[ 0.38204973 -0.88902365],[0.24196483 0.97028502],[ 2.05700424 -0.39296543],[1.95330503 1.61976956],[0.92359005 0.37780473],[0.64402668 0.81564585],[ 2.22680412 -0.01030928],[2.25469982 1.07398423],[0. 0.]
_60_1853201.png,[-0.3368282  -0.55139107],[ 0.89036572 -0.28143317],[-0.55353752  0.83282424],[2.68595724 1.10649715],[0.16593742 2.11722942],[1.24576901 0.20845373],[0.5783043  0.75183687],[2.07768513 1.58722034],[1.22323124 2.41641212],[0. 0.]
_60_2052667.png,[-0.54608428 -0.23994612],[ 0.7365788  -0.67635174],[-0.19049452  0.91629786],[ 2.34279392 -0.03877237],[1.2027131  2.14210121],[0.95189532 0.2818934 ],[0.34433327 0.99220704],[2.48797383 0.82047335],[1.87290745 1.75476236],[0. 0.]
_60_2532698.png,[ 0.13970894 -0.57713098],[0.85696466 0.4956341 ],[-0.9966736   0.08149688],[0.53326403 2.31496881],[-2.17609148  1.93575884],[-0.1964657   0.93659044],[-1.0989605   0.57546778],[-0.1022869   2.49397089],[-1.21496881  2.23326403],[0. 0.]
_60_3081590.png,[-0.32064568 -0.58768434],[ 0.9348346  -0.20147469],[-0.61418892  0.78915903],[2.63511359 1.3672778 ],[0.12295735 2.2287764 ],[1.21104026 0.36349143],[0.37704265 0.7712236 ],[2.00079713 1.9107214 ],[1.19071343 2.64009566],[0. 0.]
_60_3540294.png,[-0.28708371 -0.57920833],[ 0.99983472 -0.01818032],[-0.71275101  0.59738865],[1.61664325 1.83075779],[-0.55681349  2.75051649],[0.29898356 0.88819106],[-0.43558384  1.08577803],[1.29485167 2.43368317],[0.20700769 2.77084538],[0. 0.]
_60_3757969.png,[-0.3177462  -0.47604098],[ 0.99933906 -0.03635162],[-0.68159286  0.5123926 ],[1.79345671 1.64011897],[-0.59286186  2.39259749],[0.46893589 0.79147389],[-0.45406477  1.02643754],[1.37656973 2.7113351 ],[0.1531725  2.92448777],[0. 0.]
_60_4026160.png,[ 0.52596059 -0.32637452],[0.0670386  0.99775038],[-0.59299919 -0.67137587],[-1.6911725   2.00305948],[-2.53099973 -0.22379196],[-0.85485467  0.52533069],[-1.14262575 -0.25024746],[-2.60226761  1.85242509],[-2.96184649  0.73697471],[0. 0.]
_60_4422374.png,[ 0.18962312 -0.61517661],[0.79296941 0.60926145],[-0.98259253  0.00591516],[0.19798885 2.44591854],[-2.19587629  1.69072165],[-0.21269224  1.08306574],[-1.03785702  0.51140781],[-0.44794659  2.54681426],[-1.55348994  2.20027041],[0. 0.]
_60_491450.png,[ 0.02561541 -0.56808066],[0.90171678 0.1938414 ],[-0.92733218  0.37423926],[1.76037787 2.06594604],[-0.99709329  1.81496957],[0.97720047 0.73258243],[-0.06049596  0.78844582],[0.78426742 2.1389772 ],[-0.31038241  2.35153057],[0. 0.]
