path,index0,index1,index2,index3,index4,index5,index6,index7,index8,index9
_44_8566334.png,[ 0.54047699 -0.47665435],[0.12932482 0.99160228],[-0.66980181 -0.51494793],[-0.94793416  1.80181391],[-1.76721532 -0.01511589],[-1.63117232  2.07994625],[-2.07356399  0.66711454],[-2.03930131  1.79475983],[-2.48270071  0.96640914],[0. 0.]
_44_9010084.png,[-0.55849966 -0.42567103],[ 0.71541638 -0.56194081],[-0.15691672  0.98761184],[ 2.03062629 -0.22126635],[1.0065382  1.75051617],[2.64487268 0.49827942],[1.91706813 2.21713696],[2.65622849 0.85443909],[2.14728149 1.80110117],[0. 0.]
_44_9545309.png,[ 0.07240356 -0.715727  ],[0.85578635 0.34362018],[-0.92818991  0.37210682],[1.10059347 1.61216617],[-1.09910979  1.66824926],[0.72047478 2.36973294],[-1.03412463  2.5504451 ],[0.43560831 2.52997033],[-0.61839763  2.52284866],[0. 0.]
_45_1391557.png,[-0.09075194 -0.41443388],[0.99827139 0.05877269],[-0.90751945  0.35566119],[1.26793431 1.39023336],[-0.94511668  1.63396716],[0.62489196 2.25367329],[-0.56914434  2.35090752],[0.59507347 1.76750216],[-0.24632671  1.87510804],[0. 0.]
_45_2763969.png,[ 0.08690658 -0.44908116],[0.87595712 0.48238897],[-0.96286371 -0.03330781],[0.57503828 1.81929556],[-1.55436447  1.10030628],[-0.35528331  2.43721286],[-1.53024502  2.00650842],[-0.15199081  2.14663093],[-1.05589587  1.82848392],[0. 0.]
_45_2981371.png,[ 0.33278351 -0.27876289],[0.51835052 0.80371134],[-0.85113402 -0.52494845],[-0.14226804  1.87010309],[-1.82597938  0.22845361],[-1.01690722  2.42804124],[-1.92989691  1.54226804],[-0.85237113  1.84783505],[-1.65835052  1.21628866],[0. 0.]
_45_358730.png,[ 0.22429058 -0.40045403],[0.75346198 0.61021566],[-0.97775255 -0.20976163],[0.47559591 1.94438138],[-1.70034052  1.03178207],[-0.16390465  2.83110102],[-1.42451759  2.28830874],[-0.18229285  2.14733258],[-1.18274688  1.723042  ],[0. 0.]
_45_4219009.png,[-0.40082252 -0.08921227],[ 0.2236634  -0.89496995],[0.17715913 0.98418222],[ 1.41711484 -1.02831382],[1.3554255  1.28076558],[ 2.27649478 -0.70325846],[2.30828852 0.55283138],[ 1.95238848 -0.43324897],[1.96045555 0.55710218],[0. 0.]
_45_4532212.png,[-0.23252364 -0.37177823],[ 0.97626553 -0.21657704],[-0.74374189  0.58835528],[1.59707028 0.94826627],[-0.45225292  1.7481921 ],[1.26163545 2.01242351],[0.16020768 2.46189505],[1.21713332 1.60634155],[0.31429631 1.99295383],[0. 0.]
_45_5029628.png,[-0.33685469 -0.32768587],[ 0.89794698 -0.44010365],[-0.56109229  0.76778952],[1.72134742 0.67331074],[-0.0169424   1.98943592],[1.66872633 1.9463823 ],[0.73290811 2.59816623],[1.61431134 1.52421766],[0.78313733 2.06477975],[0. 0.]
_45_5573644.png,[-0.44117647 -0.14705882],[ 0.6 -0.8],[-0.15882353  0.94705882],[ 1.76470588 -0.32352941],[0.79411765 1.61764706],[2.22352941 0.68235294],[1.65882353 1.75882353],[1.87058824 0.41764706],[1.44705882 1.24705882],[0. 0.]
_45_5852619.png,[-0.12420607 -0.40649259],[ 0.95342272 -0.15243472],[-0.82921665  0.55892731],[1.55469301 0.99717713],[-0.55928017  1.85144672],[1.57904023 2.03140438],[0.43260409 2.5067043 ],[1.35356387 1.97529993],[0.38602682 2.35426958],[0. 0.]
_45_6059509.png,[-0.36585366 -0.20731707],[ 0.58536585 -0.76829268],[-0.2195122   0.97560976],[ 1.70121951 -0.56097561],[0.70731707 1.63414634],[2.40853659 0.07317073],[1.91463415 1.26829268],[1.97560976 0.2195122 ],[1.61585366 1.20731707],[0. 0.]
_45_6351989.png,[-0.00866426 -0.4198556 ],[0.97689531 0.21371841],[-0.96823105  0.20613718],[1.07870036 1.52202166],[-1.22274368  1.43537906],[0.33790614 2.37436823],[-0.91299639  2.32021661],[0.47978339 2.18700361],[-0.53068592  2.15884477],[0. 0.]
_45_6674772.png,[-0.44344176 -0.00125918],[ 0.21951731 -0.97334732],[0.22392445 0.97460651],[ 1.49506821 -1.1798531 ],[1.42581322 1.20944386],[ 2.35194124 -0.44197272],[2.30724029 0.80020986],[ 2.25687303 -0.46211962],[2.2726128  0.49485834],[0. 0.]
_45_7260248.png,[ 0.35424214 -0.30714967],[0.32735939 0.9448999 ],[-0.68160153 -0.63775024],[-0.70162059  1.89037178],[-1.89418494 -0.0772164 ],[-1.83813155  1.84404194],[-2.52850334  0.74242135],[-1.592755    1.71363203],[-2.11897045  0.88141087],[0. 0.]
_45_7975553.png,[-0.3747633  -0.22310208],[ 0.61421931 -0.74780513],[-0.23945602  0.97090721],[ 1.74780513 -0.38578069],[0.72990188 1.76157686],[2.42330866 0.28507488],[1.85780685 1.4780513 ],[2.23067654 0.48597005],[1.84024789 1.39180582],[0. 0.]
_45_8610919.png,[ 0.45646273 -0.02129881],[-0.26331176  0.9647108 ],[-0.19315097 -0.94341199],[-1.60451034  1.27980789],[-1.50365421 -1.08811861],[-2.52975569  0.56817707],[-2.45395698 -0.68970558],[-2.08811861  0.50365421],[-2.09563583 -0.36333264],[0. 0.]
_45_9054131.png,[-0.38142776 -0.09568657],[ 0.32322471 -0.9026182 ],[0.05820305 0.99830477],[ 1.48220004 -1.11113204],[1.25899416 1.22546619],[ 2.42362027 -0.78903748],[2.28461104 0.4383123 ],[ 1.76360897 -0.4494255 ],[1.70597099 0.57167075],[0. 0.]
_45_9437794.png,[ 0.44356436 -0.03564356],[-0.1980198   0.98019802],[-0.24554455 -0.94455446],[-1.57326733  1.23267327],[-1.54059406 -1.19405941],[-2.45841584  0.48415842],[-2.44653465 -0.83465347],[-2.43762376  0.57623762],[-2.45544554 -0.44554455],[0. 0.]
_45_9506364.png,[-0.35813695 -0.23937651],[ 0.60660605 -0.72926331],[-0.2484691   0.96863982],[ 1.70996474 -0.24048989],[0.69678976 1.78697346],[2.38300241 0.42698089],[1.85470403 1.61272963],[2.15698645 0.6023381 ],[1.72221191 1.50862869],[0. 0.]
_45_9576543.png,[ 0.30121261 -0.26208569],[0.61600647 0.66046888],[-0.91721908 -0.39838319],[0.06257074 1.63637833],[-1.8349232   0.26806791],[-0.68876314  2.06467259],[-1.70056589  1.30897332],[-0.67809216  1.63831851],[-1.36928052  1.02716249],[0. 0.]
_45_9863850.png,[ 0.35765125 -0.29448399],[0.46441281 0.863879  ],[-0.82206406 -0.56939502],[-0.40836299  1.85676157],[-1.90035587  0.03113879],[-1.56939502  1.82206406],[-2.35142349  0.87455516],[-1.39857651  1.87544484],[-2.10587189  1.13879004],[0. 0.]
_46_1337545.png,[-0.67477004 -0.81603154],[ 0.99868594 -0.05124836],[-0.3239159   0.86727989],[2.06208936 0.92148489],[0.66852825 2.07260184],[1.74375821 0.5065703 ],[1.53876478 3.01182654],[2.75 2.25],[1.80584757 2.92805519],[0. 0.]
_46_2524467.png,[-0.5998458  -0.90555127],[0.99845798 0.05551272],[-0.39861218  0.85003855],[2.01387818 1.00038551],[0.51966076 2.2922128 ],[1.81495759 0.6615266 ],[1.32575173 3.27293755],[2.307633   2.42521203],[1.25057826 2.97918273],[0. 0.]
_46_3005772.png,[-0.517892   -0.95055303],[0.97918022 0.20299284],[-0.46128822  0.74756018],[1.65354587 1.50292778],[0.14769031 2.31001952],[1.47592713 0.98471047],[0.64346129 3.47625244],[1.90533507 2.79798308],[0.81912817 3.26350033],[0. 0.]
_46_3220087.png,[-1.07567568  0.00405405],[ 0.51351351 -0.83108108],[0.56216216 0.82702703],[ 1.89594595 -1.02567568],[1.86959459 0.85743243],[ 3.32702703 -1.06216216],[1.50472973 0.79662162],[ 2.98648649 -0.66891892],[3.1  0.45],[0. 0.]
_46_3451034.png,[-0.97717874 -0.26007045],[ 0.68295298 -0.69566549],[0.29422576 0.95573595],[ 2.01363149 -0.49762598],[1.30693828 1.33435442],[ 2.490121   -0.33037219],[1.0238934  1.21764436],[3.05115638 0.2223924 ],[2.7920049 1.3233267],[0. 0.]
_46_3642850.png,[-0.10089021 -1.06824926],[0.85459941 0.51928783],[-0.7537092   0.54896142],[1.08456973 1.98367953],[-0.62908012  2.10385757],[1.08160237 1.42284866],[-0.41988131  2.64243323],[0.81008902 3.10682493],[-0.28486647  3.16023739],[0. 0.]
_46_3927366.png,[-0.28004029 -1.0024464 ],[0.93524248 0.35400777],[-0.65520219  0.64843862],[1.47143474 1.62282343],[-0.28004029  1.9975536 ],[1.41401641 1.13671032],[0.25615196 3.26636926],[1.44769032 2.75262628],[0.36580803 3.0669161 ],[0. 0.]
_46_4087344.png,[-0.0049711  -0.94231214],[0.83641618 0.3867052 ],[-0.83144509  0.55560694],[1.01364162 1.74867052],[-0.74404624  1.84369942],[0.63283237 1.4934104 ],[-0.67121387  1.41710983],[0.84751445 2.97884393],[-0.35075145  3.14011561],[0. 0.]
_46_410597.png,[ 0.73164275 -0.67799916],[0.23463843 0.93548837],[-0.96628118 -0.2574892 ],[-0.71548001  1.91821095],[-1.92099763  0.76034555],[-1.66559844  2.90093354],[-1.68566253  0.32687753],[-1.71116065  2.43068134],[-2.57182667  1.63940365],[0. 0.]
_46_4621451.png,[-0.32029178 -1.04111406],[0.91511936 0.40318302],[-0.59482759  0.63793103],[1.34880637 1.71816976],[-0.30636605  2.08023873],[1.20954907 1.25464191],[-0.10344828  2.99137931],[1.29708223 3.08885942],[0.18899204 3.2897878 ],[0. 0.]
_46_4750928.png,[ 1.04103128 -0.15422103],[-0.49693444  0.86778808],[-0.54409684 -0.71356705],[-1.99764188  1.12906776],[-1.94717812 -0.50888225],[-1.34491432  1.0550228 ],[-1.47413929 -0.21789027],[-3.09086622  0.89325578],[-3.17198554 -0.14667505],[0. 0.]
_46_6683647.png,[-0.38520827 -1.02607412],[0.94457199 0.32830436],[-0.55936373  0.69776976],[1.42817317 1.61774352],[-0.15792063  2.01229911],[1.38488029 1.18186291],[-0.08953755  2.53033782],[1.45080354 2.86831748],[0.38914398 3.15660872],[0. 0.]
_46_779114.png,[ 0.17828418 -1.04155496],[0.67560322 0.73726542],[-0.8538874   0.30428954],[0.42091153 2.22520107],[-1.27613941  1.71849866],[0.60857909 1.7077748 ],[-1.47184987  3.07238606],[-0.16621984  3.28686327],[-1.17828418  3.04155496],[0. 0.]
_46_8182115.png,[ 0.54913495 -0.93287197],[0.33010381 0.94394464],[-0.87923875 -0.01107266],[-0.38615917  2.22595156],[-1.79273356  1.27612457],[-0.09342561  1.94982699],[-2.37197232  2.3650519 ],[-1.33287197  3.15086505],[-2.26608997  2.48858131],[0. 0.]
_46_9187517.png,[ 0.56296706 -0.85220039],[0.43675616 0.87572654],[-0.99972322 -0.02352616],[-0.21256573  2.06808746],[-1.75491281  1.16758926],[-0.13368392  1.36313313],[-1.32729034  0.81967894],[-1.14129532  3.01010241],[-2.12275118  2.43384999],[0. 0.]
_46_9535587.png,[-1.03061976 -0.29059326],[ 0.70896511 -0.6562638 ],[0.32165464 0.94685706],[ 2.02458413 -0.43014868],[1.43809804 1.38848815],[ 3.27660827 -0.11526571],[1.26895333 1.31208597],[3.08140733 0.28220227],[2.80494627 1.29309583],[0. 0.]
_46_9702574.png,[-0.99563192  0.30926034],[ 0.2239371  -0.94525335],[0.77169482 0.63599301],[ 1.53261503 -1.59085614],[2.04105999 0.20704718],[ 2.32935352 -1.88177053],[1.60512522 0.24286546],[ 2.76965638 -1.60832848],[ 3.20384391 -0.5678509 ],[0. 0.]
_46_9753974.png,[ 0.36564736 -0.93493819],[0.61353286 0.73194535],[-0.97918022  0.20299284],[0.21730644 2.1187378 ],[-1.45543266  1.55953155],[0.29635654 1.76447625],[-1.23584906  1.0754717 ],[-0.39655172  3.25862069],[-1.50520494  2.94925179],[0. 0.]
_46_9796880.png,[ 0.47130813 -0.9423443 ],[0.4492793  0.89339135],[-0.92058744  0.04895295],[-0.16834376  2.36197987],[-1.60674463  1.22871906],[0.11395159 1.83736742],[-1.56350286  1.62523797],[-1.01237422  3.19785151],[-2.01346206  2.62183846],[0. 0.]
_46_9989398.png,[1.05825792 0.01187783],[-0.63348416  0.77375566],[-0.42477376 -0.78563348],[-2.07070136  0.8229638 ],[-1.77884615 -0.89423077],[-1.54468326  0.85011312],[-1.8331448  -0.59219457],[-3.19570136  0.4479638 ],[-3.12443439 -0.65158371],[0. 0.]
_47_1680262.png,[-0.66973987 -0.19690484],[ 0.27856437 -0.72341126],[0.3911755 0.9203161],[ 1.70842937 -0.93134672],[1.75782022 0.94748107],[ 2.85083964 -0.91405993],[2.92097465 0.79387554],[ 2.70316101 -0.41175502],[2.72785644 0.52765887],[0. 0.]
_47_2027161.png,[ 0.59518808 -0.37559672],[0.3299599  0.75520336],[-0.92514799 -0.37960665],[-0.51269811  1.81439756],[-1.94710712  0.51747184],[-1.20183311  2.5235822 ],[-2.359557    1.32346763],[-1.60855452  2.44338362],[-2.43975559  1.73018904],[0. 0.]
_47_2843908.png,[-0.4541573  -0.53865169],[ 0.62314607 -0.44696629],[-0.16898876  0.98561798],[1.7894382  0.09910112],[0.85438202 1.71101124],[2.55191011 0.51505618],[1.74898876 2.07438202],[2.05775281 0.69640449],[1.60741573 1.48786517],[0. 0.]
_47_3216835.png,[-0.33480514 -0.57880591],[0.99040123 0.13822231],[-0.65559608  0.44058361],[1.19427913 1.4023805 ],[-0.56747936  1.57170282],[1.21674026 2.2789403 ],[-0.50067191  2.40967556],[0.86945671 1.87982338],[0.07295066 1.94951046],[0. 0.]
_47_3327157.png,[-0.03709869 -0.72104637],[0.82829964 0.56028537],[-0.79120095  0.160761  ],[0.54078478 1.97217598],[-1.30344828  1.35862069],[0.12699168 3.00665874],[-1.70368609  2.34887039],[-0.02711058  2.08846611],[-0.8097503   1.80023781],[0. 0.]
_47_3626751.png,[-0.28069884 -0.68735441],[ 0.77454243 -0.18219634],[-0.49384359  0.86955075],[1.81530782 0.91347754],[0.46605657 2.05707155],[2.21014975 1.6687188 ],[1.27620632 2.52579035],[2.25707155 2.13394343],[1.4124792  2.75990017],[0. 0.]
_47_459455.png,[-0.36179296 -0.58858058],[0.9733191  0.22945571],[-0.61152615  0.35912487],[1.17342583 1.50853789],[-0.51467449  1.62620064],[1.16862327 2.44983991],[-0.33537887  2.48425827],[0.84284952 2.55149413],[-0.03762006  2.62353255],[0. 0.]
_47_4749393.png,[ 0.70997204 -0.20465983],[-0.43299161  0.90139795],[-0.27698043 -0.69673812],[-1.69226468  0.82255359],[-1.51053122 -0.88853681],[-2.53942218  0.62963653],[-2.41808015 -0.94669152],[-2.50978565  0.36905871],[-2.31686859 -0.47809879],[0. 0.]
_47_5138748.png,[ 0.3633678  -0.55243722],[0.63367799 0.47562777],[-0.99704579  0.07680945],[0.37370753 1.71639586],[-1.48892171  1.28803545],[0.13293944 2.45642541],[-1.64697194  2.17872969],[-0.28360414  2.62629247],[-1.29394387  2.35745938],[0. 0.]
_47_5297691.png,[-0.68885034 -0.28749409],[ 0.35625296 -0.65557483],[0.33259738 0.94306892],[ 1.72685696 -0.70099353],[1.70840561 1.08594859],[ 2.7695947 -0.6092099],[2.57940388 0.96388582],[ 2.75824003 -0.20186091],[2.76249803 0.77038322],[0. 0.]
_47_5547102.png,[-0.63802679 -0.3485789 ],[ 0.42241098 -0.62789938],[0.21561581 0.97647828],[ 1.82342372 -0.53528259],[1.53234237 1.29647174],[ 2.9127736 -0.2995753],[2.55602744 1.43025155],[2.55847762 0.20271153],[2.43106828 1.03479255],[0. 0.]
_47_5820270.png,[-0.36125394 -0.61834467],[0.966827   0.25543208],[-0.60557306  0.36291259],[1.03250954 1.54967656],[-0.69314978  1.63725328],[1.16138663 2.65732294],[-0.62099851  2.58168851],[0.75485155 2.48764306],[-0.14131697  2.48814065],[0. 0.]
_47_5909756.png,[-0.59481766 -0.41785029],[ 0.51650672 -0.57907869],[0.07831094 0.99692898],[ 1.93992322 -0.28195777],[1.42168906 1.50307102],[ 2.77370441 -0.02053743],[2.25316699 1.70575816],[2.73339731 0.45163148],[2.41554702 1.34644914],[0. 0.]
_47_6591890.png,[-0.63696275 -0.3269341 ],[ 0.92664756 -0.37593123],[-0.28968481  0.70286533],[1.78882521 0.48022923],[0.50888252 1.60802292],[2.29942693 1.22206304],[1.09770774 2.18825215],[2.23409742 1.63724928],[1.5765043  2.20458453],[0. 0.]
_47_6787555.png,[ 0.55183229 -0.42538792],[-0.07263123  0.99735886],[-0.47920106 -0.57197095],[-1.23043909  1.33707494],[-1.71178607 -0.42588313],[-2.10597557  1.41432816],[-2.53681083 -0.23770221],[-2.31594586  1.18851106],[-2.44569165  0.2565203 ],[0. 0.]
_47_7898427.png,[-0.15653996 -0.64920682],[0.86800359 0.49655792],[-0.71146363  0.15264891],[0.66327447 1.69530081],[-1.04863813  1.27821012],[0.28569291 2.54429811],[-1.1756959   2.04190362],[0.14606405 2.35528285],[-0.66028135  2.10296318],[0. 0.]
_47_7935528.png,[ 0.42705736 -0.70885287],[0.09975062 0.99501247],[-0.52680798 -0.2861596 ],[-1.22069825  1.58603491],[-1.78740648  0.00187032],[-2.32793017  1.94139651],[-2.83104738  0.12905237],[-1.6882793   1.23441397],[-1.87157107  0.56857855],[0. 0.]
_47_8518571.png,[ 0.56081081 -0.36486486],[0.38513514 0.68918919],[-0.94594595 -0.32432432],[-0.35135135  1.85810811],[-1.86486486  0.68918919],[-0.95945946  2.75675676],[-2.38513514  1.56081081],[-1.  2.],[-1.69594595  1.42567568],[0. 0.]
_47_8803911.png,[-0.67125145 -0.22917474],[ 0.3225494  -0.70805889],[0.34870205 0.93723363],[ 1.7487408  -0.78477334],[1.70050368 1.11390934],[ 2.70999613 -0.7777993 ],[2.75416505 1.13425029],[ 2.52692755 -0.29484696],[2.4170864  0.59492445],[0. 0.]
_47_9661765.png,[-0.55779626 -0.41600832],[ 0.47629938 -0.58066528],[0.08149688 0.9966736 ],[ 1.92390852 -0.36424116],[1.41683992 1.46257796],[ 2.78960499 -0.15467775],[2.34116424 1.60852391],[2.74594595 0.27567568],[2.48024948 1.26611227],[0. 0.]
_48_1051372.png,[-0.21298174 -0.56186613],[0.9923545  0.12342019],[-0.77937276  0.43844594],[1.55008582 1.40575753],[-0.80652208  2.16242784],[1.20159151 1.88859416],[-0.42034639  1.07130598],[0.86971446 2.53175222],[-0.09549072  2.68435013],[0. 0.]
_48_1311497.png,[ 0.50419199 -0.31389893],[0.11145297 0.99376971],[-0.61564495 -0.67987078],[-0.97700177  1.85585724],[-2.14391201 -0.35220368],[-1.47034843  1.69710022],[-1.10876086 -0.16783324],[-2.4074302   1.60041535],[-2.78447812  0.52211368],[0. 0.]
_48_2227746.png,[ 0.50628547 -0.20494217],[0.26384599 0.84282738],[-0.77013146 -0.63788521],[-0.97572014  1.88262337],[-2.08986423 -0.27562675],[-0.45485238  0.96221536],[-2.22972488  0.18748653],[-1.77372315  1.62208175],[-2.3189426   0.88506573],[0. 0.]
_48_2982063.png,[ 0.26446281 -0.47107438],[0.73553719 0.47107438],[-1.  0.],[0.51239669 1.95867769],[-1.79338843  1.0661157 ],[0.26446281 0.91735537],[-1.54545455  1.41322314],[-0.30578512  2.38016529],[-1.24793388  2.10743802],[0. 0.]
_48_3398071.png,[-0.06290844 -0.50319569],[ 0.89687612 -0.04861759],[-0.83396768  0.55181329],[1.70154399 1.30219031],[-0.78420108  1.86427289],[0.83655296 0.63324955],[-0.33845601  2.02219031],[1.25903052 2.12560144],[0.33156194 2.4843088 ],[0. 0.]
_48_3816759.png,[-0.11538462 -0.57692308],[ 0.89384615 -0.05076923],[-0.77846154  0.62769231],[1.76 1.32],[-0.60615385  1.94923077],[0.89692308 0.62461538],[-0.19846154  2.18769231],[1.34461538 2.14307692],[0.47384615 2.50923077],[0. 0.]
_48_4418082.png,[-0.09414828 -0.50883925],[ 0.90653693 -0.0742771 ],[-0.81238865  0.58311635],[1.71748664 1.23002604],[-0.73941346  1.8639852 ],[0.82903933 0.57674387],[-0.33321913  2.07242702],[1.3546663  2.12936823],[0.40824997 2.51212827],[0. 0.]
_48_4496057.png,[ 0.32999596 -0.45369398],[0.65966895 0.59709326],[-0.98966492 -0.14339927],[0.19386354 2.18514332],[-1.90262414  0.89890997],[0.13887767 1.07307226],[-1.79919257  1.33879693],[-0.64376262  2.5572063 ],[-1.58651595  2.13790876],[0. 0.]
_48_4936919.png,[-0.14847162 -0.6007486 ],[0.9650655  0.26200873],[-0.81659389  0.33873986],[1.33374922 1.56830942],[-1.03742982  1.99500936],[0.96132252 2.00436681],[-0.55458515  0.94510293],[0.56643793 2.60885839],[-0.45913911  2.5864005 ],[0. 0.]
_48_595580.png,[-0.29988481 -0.48560092],[ 0.99987201 -0.01599898],[-0.6999872  0.5015999],[1.77588634 0.98579291],[-0.47228977  1.96377832],[1.56335595 1.41949315],[-0.26417509  0.9781134 ],[1.23294509 2.11813644],[0.27511839 2.38979905],[0. 0.]
_48_7197158.png,[-0.13537573 -0.53195926],[ 0.90376133 -0.10802791],[-0.7683856   0.63998717],[1.82909616 1.18566044],[-0.59130644  1.91875852],[0.89582164 0.58055979],[-0.17844254  2.11219825],[1.36642874 2.03881626],[0.51880664 2.45986045],[0. 0.]
_48_7431892.png,[-0.15052079 -0.60944475],[0.9647584  0.26313729],[-0.81423761  0.34630746],[1.37450074 1.60372778],[-1.0731459   2.07948939],[0.96898739 2.03156081],[-0.50411152  1.03069935],[0.58438406 2.70326572],[-0.45947216  2.69739212],[0. 0.]
_48_8165391.png,[-0.50687952 -0.30402187],[ 0.87140589 -0.49056271],[-0.36452637  0.79458458],[2.03378021 0.16590228],[0.60786735 2.17075322],[2.0261069  0.69218557],[0.29484918 1.08775798],[2.12294937 1.39495502],[1.39239725 2.05247839],[0. 0.]
_48_8651596.png,[-0.56561086 -0.12217195],[ 0.37809955 -0.8600905 ],[0.18751131 0.98226244],[ 2.04751131 -0.99773756],[1.49013575 1.46714932],[ 1.00063348 -0.49330317],[1.88352941 1.12588235],[ 2.54352941 -0.25411765],[2.47022624 0.68524887],[0. 0.]
_48_8723661.png,[ 0.43824082 -0.33679392],[0.26608354 0.96394997],[-0.70432437 -0.62715605],[-0.65723862  1.86323878],[-2.30793755 -0.17763427],[-1.26346767  1.6744053 ],[-1.13152947 -0.06605085],[-1.91383961  1.58832666],[-2.42270907  0.68952833],[0. 0.]
_48_8914356.png,[ 0.42763764 -0.39805581],[0.49124277 0.79259197],[-0.91888042 -0.39453616],[-0.35246795  2.44154865],[-1.98508338  0.56381463],[-0.1304785   1.22550909],[-2.03636973  1.08598006],[-1.1712897   2.46945445],[-1.94360178  1.86206319],[0. 0.]
_48_9057844.png,[ 0.43831379 -0.36177253],[0.46442702 0.79195741],[-0.90274081 -0.43018488],[-0.46550608  2.25127689],[-2.03985325  0.33012014],[-0.23221351  1.10402129],[-2.09682757  0.81289116],[-1.29336019  2.22063161],[-2.04179555  1.60794187],[0. 0.]
_48_9493643.png,[-0.28967972 -0.55302491],[ 0.85907473 -0.26903915],[-0.56939502  0.82206406],[2.05053381 1.07829181],[-0.0569395   2.18220641],[1.00854093 0.45266904],[0.45551601 2.34234875],[2.06975089 2.09679715],[1.21992883 2.65622776],[0. 0.]
_48_9796042.png,[ 0.15447924 -0.50786599],[0.73066278 0.68273853],[-0.88514202 -0.17487254],[0.48900218 1.85345958],[-1.92585579  0.92833212],[-0.03801894  2.00335033],[-1.01034232  0.49133285],[-0.74989075  2.27297888],[-1.65557174  1.7780772 ],[0. 0.]
_48_9910678.png,[-0.32342978 -0.49604799],[ 0.99872971 -0.05038814],[-0.67529993  0.54643613],[1.85935074 1.08757939],[-0.40599859  2.22872265],[1.54389555 1.57452364],[-0.20783345  1.08927311],[1.31164432 2.36189132],[0.33542696 2.63860268],[0. 0.]
_49_1306663.png,[-0.32886724 -0.51583435],[ 0.85140073 -0.33678441],[-0.5225335   0.85261876],[1.63702801 0.42326431],[0.23386114 1.98903776],[1.74665043 1.26187576],[1.09439708 2.34713764],[1.36114495 1.53775883],[0.66138855 2.10962241],[0. 0.]
_49_2253224.png,[-0.53058858 -0.32038272],[ 0.60278342 -0.67700783],[-0.07219484  0.99739055],[ 1.67526819 -0.34908669],[1.09683966 1.65410264],[2.04755001 0.35111627],[1.97100609 1.46883155],[1.86314874 0.45288489],[1.50826326 1.27138301],[0. 0.]
_49_2412945.png,[-0.33830703 -0.48005739],[ 0.99770445 -0.06771879],[-0.65939742  0.54777618],[1.45050215 1.28981349],[-0.46915352  1.65997131],[1.07001435 2.06542324],[0.30817791 2.09124821],[1.2 1.4],[0.34691535 1.73400287],[0. 0.]
_49_271141.png,[ 0.56598093 -0.02809834],[-0.51781234  0.85549423],[-0.04816859 -0.82739589],[-1.86653287  0.68840943],[-1.08379328 -1.11640743],[-2.24510788 -0.08003011],[-1.78750627 -0.71976919],[-1.85373808  0.51756147],[-1.68364275 -0.34194681],[0. 0.]
_49_3278216.png,[ 0.50885073 -0.27001321],[-0.02298547  0.9997358 ],[-0.48586526 -0.72972259],[-1.43857332  1.15587847],[-1.58758256 -0.88031704],[-2.18996037  0.52655218],[-2.11228534 -0.23117569],[-1.3339498   1.05363276],[-1.63513871  0.25706737],[0. 0.]
_49_3404229.png,[ 0.20777727 -0.58697653],[0.7123792  0.70179475],[-0.92015647 -0.11481822],[0.02623102 1.89599632],[-1.53520479  0.66589968],[-0.82006443  2.0409572 ],[-1.33087897  1.48734468],[-0.24367234  1.83456052],[-1.00920387  1.42245743],[0. 0.]
_49_3443151.png,[-0.02651934 -0.5961326 ],[0.88508287 0.08342541],[-0.85856354  0.51270718],[1.25966851 1.06629834],[-0.75414365  1.82872928],[0.98618785 1.76243094],[-0.24530387  2.36077348],[0.52707182 1.78563536],[-0.36464088  1.9281768 ],[0. 0.]
_49_3953227.png,[-0.5855736   0.05589566],[ 0.03327123 -0.88953953],[0.55230237 0.83364386],[ 1.00745275 -1.25525685],[1.78200692 0.71626298],[ 1.7636412  -0.90471121],[2.61006122 0.10540325],[ 1.71732766 -0.81847219],[1.93372372 0.01996274],[0. 0.]
_49_4659972.png,[-0.12474012 -0.55613306],[ 0.87318087 -0.10706861],[-0.74844075  0.66320166],[1.47661123 0.80197505],[-0.19490644  1.8497921 ],[1.28638254 1.39137214],[0.66580042 1.93711019],[0.9527027  1.46621622],[0.12162162 1.72972973],[0. 0.]
_49_4754873.png,[-0.14203233 -0.57621247],[0.94226328 0.33487298],[-0.80023095  0.24133949],[0.90935335 1.72575058],[-1.03233256  1.28752887],[0.14376443 2.26616628],[-0.48325635  2.00288684],[0.71535797 1.95092379],[-0.15588915  1.90415704],[0. 0.]
_49_573170.png,[ 0.24377498 -0.55241316],[0.75376575 0.48232401],[-0.99754073  0.07008915],[0.68736551 1.589917  ],[-1.37565324  1.29388257],[0.07869659 2.24285275],[-1.28988626  2.23824162],[-0.13894866  2.03996311],[-1.03996311  1.86105134],[0. 0.]
_49_5990785.png,[-0.48782031 -0.38468839],[ 0.71274913 -0.58968681],[-0.22492882  0.9743752 ],[ 1.62005694 -0.22049984],[0.86459981 1.74406833],[1.99304018 0.50553622],[1.73963935 1.72983233],[1.66751028 0.69629864],[1.24043024 1.44511231],[0. 0.]
_49_6056749.png,[-0.32712022 -0.47996272],[ 0.78844362 -0.40726934],[-0.46132339  0.88723206],[1.59226468 0.12255359],[0.51724138 1.79310345],[1.7138863  0.85228332],[1.31826654 1.7889096 ],[1.5111836 1.1360671],[0.94920783 1.79869525],[0. 0.]
